Source Target Total Count
165 11110 272.0 2
165 1323 9.0 1
165 11237 18.0 1
165 1329 60.0 1
165 11437 36.0 1
165 14806 24.0 1
165 11478 28.0 1
165 11628 11.0 2
165 11639 118.0 3
165 14820 55.0 1
165 12118 212.0 1
165 14834 28.0 1
165 12374 25.0 2
165 12394 203.0 1
165 14839 293.0 3
165 12698 133.0 1
165 14851 16.0 2
165 12764 6.0 1
165 12831 49.0 2
165 12854 164.0 1
165 14867 2.0 1
165 13619 4.0 1
229543 34644 4525.0 5
229543 539049 8138.0 34
917680 28621 73.0 1
32949 537932 142.0 1
32949 5814 667.0 1
32949 8021 9487.0 19
32949 537957 171.0 1
32949 537965 62.0 1
262327 45879 20072.0 2
98490 14983 211.0 1
98490 5852 175.0 1
98490 13756 55987.0 77
98490 12775 899.0 6
32971 7084 1200.0 1
215 15324 1813.0 5
215 15326 240.0 1
215 15327 1394.0 1
215 15328 31156.0 46
215 11073 14527.0 18
215 11689 15.0 1
1605869 248184 1033.0 30
262385 2370 2623.0 3
262385 653574 2335553.0 80
950516 8903 10729.0 11
248 313 14.0 1
248 644 220.0 5
248 33 26796.0 21
248 15671 39.0 1
248 15358 108.0 1
248 15450 7444.0 8
248 15681 14267.0 2
248 215 180.0 1
248 14361 1378.0 14
248 349 15.0 3
248 259 1532.0 2
248 708 34.0 1
248 165 167.0 1
248 377 2877.0 15
248 14176 235.0 1
131320 778 45200.0 125
131320 15522 84.0 1
131320 146464 148.0 1
33018 1997 307.0 2
33018 2004 5929.0 1
33018 15010 3217298.0 5227
33018 2960 290.0 1
33018 3278 4982.0 4
33018 29902 431.0 1
33018 3824 1850.0 1
33018 4020 6868.0 3
33018 4708 242.0 1
33018 469027 332.0 1
33018 6920 1065.0 2
33018 219325 54.0 1
33018 10789 200.0 1
33018 10984 13575.0 4
33018 11208 119.0 1
33018 13216 8808.0 6
1114363 30923 49.0 1
1376507 23961 3740.0 13
1016066 26746 6294.0 1
259 313 241.0 2
259 15811 727.0 2
259 33 618202.0 458
259 1387 709.0 4
259 15358 114.0 1
259 15037 14844.0 65
259 13789 1368.0 19
259 15824 916.0 8
259 15257 11801.0 1
259 14905 1938.0 9
259 15169 151.0 1
259 15853 646.0 4
259 13717 575.0 37
259 15398 736.0 7
259 14943 575.0 1
259 15870 120.0 1
259 15494 117667.0 63
259 13741 159315.0 106
259 14176 207.0 1
273 644 335.0 1
273 33 443113.0 178
273 16010 155.0 1
273 14060 1630.0 14
273 16088 29.0 1
273 14071 29207.0 75
273 683 50.0 1
273 702 33.0 1
273 14099 3584.0 18
273 716 2740.0 11
273 13990 524.0 14
273 15207 39282.0 176
273 12854 101.0 1
273 749 1643.0 3
273 14122 31.0 1
950550 8903 135.0 1
983334 14520 294.0 3
983334 23367 626.0 3
65832 28762 126.0 1
306 1978 363.0 2
306 14982 1.0 1
306 2144 47.0 2
306 2172 575.0 1
306 2461 26.0 1
306 2621 241.0 2
306 2711 186272.0 151
306 3563 159.0 1
306 14598 681.0 5
306 4079 232.0 2
306 4561 29.0 1
306 4701 113.0 1
306 4746 11.0 1
306 4836 19.0 2
306 16436 136.0 1
306 1170 471.0 2
306 5217 160.0 1
306 5854 334099.0 5
306 6026 335.0 1
306 6040 27.0 1
306 6428 216.0 2
306 15328 86.0 2
306 16450 1557.0 4
306 16451 258.0 1
306 8348 222.0 3
306 14733 130.0 1
306 8795 1866.0 1
306 16457 131.0 1
306 9599 7.0 1
306 1055 1129.0 5
306 10024 235.0 1
306 10459 20.0 1
306 10621 1.0 1
306 10628 50924.0 3
306 16467 199.0 1
306 11736 282.0 1
306 11933 147.0 2
306 12235 250.0 1
306 1360 105.0 1
306 13101 987.0 2
306 13552 2592.0 2
313 1509 782.0 1
313 1684 56.0 1
313 1790 223.0 1
313 2004 17.0 1
313 2069 231.0 1
313 2202 435.0 1
313 2583 168.0 1
313 2649 255.0 2
313 15010 1339.0 1
313 16602 48.0 1
313 2811 11.0 1
313 2960 120.0 1
313 16616 72.0 3
313 3328 204.0 1
313 3341 103.0 1
313 14203 736.0 2
313 3454 125.0 1
313 3471 6704.0 2
313 3692 185.0 1
313 16630 134.0 1
313 3868 342.0 3
313 3900 181.0 2
313 3913 209.0 1
313 4055 23.0 1
313 4148 354.0 2
313 4205 19022.0 1
313 4356 27.0 1
313 4671 10.0 1
313 4675 10.0 1
313 16659 22501.0 1
313 4803 1408.0 3
313 4863 188.0 2
313 5021 48.0 2
313 5163 63.0 3
313 5431 144.0 2
313 5859 392.0 2
313 5911 1785.0 3
313 6040 348.0 2
313 16699 62.0 1
313 6199 16.0 1
313 16705 8.0 1
313 6358 2.0 1
313 6527 9.0 1
313 6698 825.0 4
313 6829 1765.0 3
313 6865 26933.0 11
313 7059 212.0 2
313 16726 27.0 1
313 7100 300.0 3
313 7293 63.0 1
313 7358 280.0 4
313 7368 3.0 1
313 7515 121.0 1
313 16739 10007.0 17
313 16740 59.0 1
313 16747 145.0 1
313 8021 216.0 2
313 16748 142175.0 40
313 8157 106.0 1
313 8776 416.0 4
313 8999 5733.0 4
313 9116 76.0 1
313 9377 280.0 4
313 9388 1984.0 3
313 9413 41.0 1
313 9481 10.0 1
313 9842 14.0 1
313 9894 2729.0 4
313 10170 166.0 2
313 10185 204.0 1
313 10281 45.0 1
313 10918 439.0 9
313 10923 30.0 1
313 16812 38.0 1
313 1061 45.0 2
313 11458 14751.0 10
313 12205 18.0 2
313 12209 1522.0 5
313 12354 155.0 1
313 12418 286.0 2
313 12471 392.0 23
313 12540 63.0 1
313 12752 163.0 1
313 13011 16.0 2
313 13195 362.0 2
313 13235 741.0 2
313 13245 63.0 1
313 13431 327.0 3
313 13612 1335.0 4
1048889 1237 1231.0 3
1016136 7253 35.0 1
262479 6809 630967.0 99
262479 24980 18843.0 2
343 16926 38.0 2
349 248 5.0 1
786790 19795 355.0 1
295275 31481 6160.0 46
295275 13530 14398.0 116
373 17193 148.0 2
373 14044 121.0 1
373 33 43759.0 9
373 1387 133.0 2
373 13752 90.0 1
373 13788 143.0 1
373 17094 345.0 1
373 17243 214893.0 154
373 17286 17.0 1
373 15200 47.0 1
373 377 152.0 1
373 749 517.0 6
377 2089 433.0 1
377 818 228.0 1
377 6798 529.0 1
377 7059 464.0 1
377 14264 2.0 1
377 10499 419.0 3
377 17336 219.0 3
377 11115 677.0 2
377 11438 3993.0 10
377 11908 1607.0 2
377 11933 380.0 1
377 14839 732.0 1
377 12556 119.0 1
377 13339 2415.0 4
819578 59733 2950.0 1
786828 662516 1843.0 1
786828 17741 174.0 2
404 4 8046.0 22
819632 8128 150.0 1
852422 26052 27112.0 7
852432 18685 53.0 2
852432 21482 20.0 1
33239 15568 136.0 1
33239 506060 1137.0 3
33239 552333 237483.0 104
488 2564 23146.0 17
488 15324 544.0 1
488 4 27395.0 70
488 17470 1381.0 2
1278450 32352 740.0 1
1376756 280109 336.0 3
1475074 259 381.0 2
1475074 11019 14158.0 15
360970 1391 18804.0 47
360970 13324 313.0 1
590346 2483 1735.0 9
590346 32556 443.0 1
590346 706582 16624.0 41
1344023 5679 11703.0 7
1344023 36106 1611.0 15
950822 4821 3245.0 1
164403 2144 1476.0 2
885299 14019 189.0 3
66103 11177 157780.0 61
66103 13245 67140.0 16
1606214 21526 1306.0 1
950866 10598 354.0 1
1245788 22576 182.0 1
197220 15394 10858.0 53
197220 9645 4033.0 3
197220 31758 2686.0 43
688761 18043 1078.0 3
66176 23786 15301.0 19
164489 27289 1488.0 2
1606305 22705 3659.0 7
1508003 23608 5.0 1
1442474 12731 14730.0 1
683 2621 45.0 1
683 4570 80.0 2
683 18444 8.0 2
683 6628 24.0 1
683 6829 21.0 1
683 7378 18.0 1
683 10445 590.0 1
683 18465 26.0 1
684 15244 5801.0 1
684 33 654539.0 206
684 13685 43.0 1
684 15264 245.0 1
684 13811 134.0 2
684 15494 22430.0 41
684 15204 29595.0 96
426680 16602 145.0 1
426680 13127 1764.0 17
1508026 18283 2418.0 2
1376959 26421 24.0 1
708 1106 2416.0 11
708 4145 33.0 1
708 5829 532.0 1
716 2635 83.0 1
716 5794 625.0 1
716 6805 498.0 6
716 7059 83.0 1
716 18668 166.0 2
716 8221 344.0 1
716 18673 205.0 1
716 9540 83.0 1
716 10890 119.0 1
716 10918 294.0 3
716 11071 59.0 1
716 18675 384.0 2
716 18676 634.0 2
716 14820 83.0 1
716 12854 161.0 3
754388 218622 14681.0 2
748 18829 63.0 1
748 776 1304.0 1
748 2960 1378.0 1
748 18833 5481.0 2
748 3942 386.0 1
748 5196 731.0 1
748 6154 3834.0 3
748 6199 1931.0 2
748 827 13762.0 1
748 7483 112471.0 11
748 9285 40.0 1
748 10054 388.0 1
748 10310 32660.0 1
748 18848 813.0 1
748 11292 163.0 1
748 1062 1395.0 1
748 11439 1494.0 1
748 11777 6752.0 1
1245934 19564 1098.0 22
754 2090 692.0 1
754 4788 219.0 3
754 6543 2362.0 1
754 14264 118.0 1
754 9651 370.0 1
754 10984 67.0 1
754 17336 64.0 1
754 11330 146.0 2
754 11458 91.0 1
754 11908 84.0 1
755 144059 4900.0 1
755 33 120242.0 3
755 85028 25603.0 24
755 17094 1920.0 1
755 11628 3192.0 6
755 13851 46.0 1
525045 33239 29369.0 22
525045 25737 55466.0 127
525045 23623 5534.0 24
1442547 8021 32.0 1
760 644 671.0 8
760 15244 4970.0 1
760 33 821915.0 883
760 14135 39251.0 66
760 353232 722.0 3
760 13685 547.0 4
760 13789 445.0 1
760 15362 312.0 4
760 14900 561.0 2
760 13797 1136.0 29
760 14071 190.0 2
760 13702 39.0 1
760 26081 287.0 1
760 702 4286.0 20
760 19412 237.0 1
760 24654 46150.0 161
760 21826 2831.0 7
760 15546 2146.0 6
760 716 913.0 11
760 21833 1897.0 1
760 15494 81899.0 106
760 16063 132.0 2
760 15212 7.0 1
763 313 214.0 1
763 1100 541.0 2
763 644 183.0 2
763 15244 233665.0 25
763 2494 211.0 1
763 33 1387919.0 443
763 15358 37.0 1
763 14598 5000.0 1
763 4284 21181.0 1
763 98279 504.0 1
763 348 154.0 1
763 14159 62.0 2
763 21826 2662.0 7
763 165 1796.0 50
763 30195 3163.0 9
763 13741 127595.0 86
763 14176 1180.0 11
763 14122 31.0 1
766 33 676233.0 487
766 3577 497.0 1
766 15931 56037.0 70
766 13717 1794.0 33
766 13836 21647.0 31
766 165 994.0 49
767 33 1242034.0 547
767 13789 182.0 2
767 15383 1560.0 6
767 348 197.0 1
767 15169 4677.0 3
767 22082 437.0 2
767 8676 13960.0 53
767 10030 170.0 1
767 15407 8649.0 118
767 13990 21835.0 188
767 13851 9581.0 14
767 22001 809.0 1
767 13741 26879.0 49
767 18856 82.0 1
776 33 1323309.0 669
776 1387 550.0 2
776 15354 541.0 2
776 13685 1028.0 4
776 15147 768.0 6
776 14900 86.0 1
776 15257 37072.0 138
776 13797 507.0 1
776 15377 630.0 12
776 17914 41.0 1
776 348 175.0 2
776 13717 371.0 53
776 19412 124.0 1
776 13990 28439.0 111
776 13735 1132.0 2
776 14112 34.0 1
776 39298 6708.0 6
776 13741 24656.0 42
776 748 42918.0 56
776 130474 954.0 2
776 15212 7.0 1
778 313 608.0 16
778 15024 132.0 1
778 644 188.0 2
778 33 1367382.0 606
778 15358 229.0 2
778 15362 7446.0 18
778 14900 108.0 1
778 23030 134.0 2
778 17094 30387.0 18
778 15522 1510.0 7
778 30169 536745.0 282
778 13717 814.0 40
778 131320 44994.0 60
778 14176 97.0 3
780 313 1575.0 47
780 15024 415.0 12
780 644 6341.0 5
780 15244 60056.0 6
780 33 1310058.0 678
780 13687 210.0 1
780 19104 225.0 1
780 15362 2360.0 14
780 683 18.0 1
780 34768 2445.0 5
780 14159 51.0 1
780 28637 50.0 1
780 15494 16533.0 9
780 165 2528.0 67
780 13741 121854.0 270
780 749 524.0 1
789 14044 765.0 4
789 644 2989.0 7
789 33 1248823.0 329
789 1387 293.0 1
789 14900 399.0 1
789 15824 5.0 12
789 215 983.0 6
789 15257 11151.0 24
789 14905 722.0 16
789 14906 119.0 1
789 17574 65.0 3
789 14071 4102.0 6
789 13718 791.0 2
789 702 176.0 1
789 17850 265.0 2
789 273 1937.0 18
789 17286 254.0 1
789 13735 11902.0 7
789 165 2229.0 49
789 13741 48114.0 56
789 749 2501.0 2
791 313 2287.0 55
791 644 7159.0 27
791 33 445208.0 255
791 1387 18.0 1
791 15147 1122.0 1
791 15264 215.0 1
791 14071 7164.0 132
791 13702 223.0 1
791 30169 1362.0 3
791 15383 2057.0 12
791 348 510.0 4
791 15169 3755.0 4
791 702 174.0 1
791 34500 15667.0 68
791 15085 285.0 1
791 13836 14790.0 39
791 21826 2977.0 7
791 21833 708.0 1
791 30195 48.0 2
791 37157 167.0 1
791 749 316.0 4
791 1370 1019.0 1
791 14176 91.0 1
791 136423 38410.0 70
794 29447 5160521.0 126
794 15024 588.0 1
794 22122 579.0 1
794 644 1123.0 8
794 33 10102805.0 645
794 15753 21.0 1
794 175919 37.0 1
794 92991 797.0 2
794 14900 288.0 2
794 18159 166.0 1
794 22413 9898.0 112
794 126189 5724.0 1
794 30169 1102846.0 487
794 683 12.0 4
794 13811 362.0 6
794 19412 3642.0 4
794 15085 173.0 1
794 21826 6459.0 7
794 21833 899.0 2
794 17286 120.0 2
794 15414 989.0 1
794 15200 713.0 13
794 165 774.0 41
794 749 369.0 4
794 14176 9066.0 48
1049373 2335 72.0 1
800 313 164.0 1
800 644 576.0 2
800 15244 43914.0 2
800 33 3163704.0 225
800 15358 77.0 3
800 14135 5429.0 17
800 192295 3850.0 1
800 7398 11900.0 1
800 19412 260.0 1
800 13836 31668.0 210
800 15422 18399.0 16
800 13851 210.0 1
800 14176 964.0 12
801 313 340.0 1
801 644 60.0 1
801 15244 194815.0 32
801 33 2684483.0 2112
801 15671 2748.0 18
801 15358 43.0 1
801 13685 172.0 2
801 13788 3491.0 35
801 15264 2767.0 9
801 14071 81.0 1
801 87182 688.0 1
801 13717 2015.0 52
801 9116 2839.0 10
801 14943 575.0 1
801 21826 2551.0 5
801 15546 25598.0 99
801 33018 3598.0 4
801 21833 7820.0 6
801 28637 79502.0 396
801 15200 535.0 33
801 15494 23209.0 8
801 165 4571.0 51
801 15422 10075.0 10
801 13741 178864.0 94
801 15560 665.0 1
801 14176 33627.0 85
801 14122 62.0 2
801 14016 343.0 6
806 57658 333.0 1
806 2543 579.0 1
806 33 736101.0 586
806 15358 60.0 1
806 14135 11687.0 13
806 19104 117.0 1
806 15037 196.0 2
806 14071 41.0 1
806 21737 6707.0 18
806 171212 600.0 4
806 702 182.0 1
806 77579 4847.0 4
806 15085 1551.0 13
806 111734 1630.0 1
806 205966 236.0 1
806 165 1976.0 32
806 14176 91.0 1
808 22122 125.0 1
808 208505 1212.0 3
808 33 3508936.0 2795
808 15671 110.0 1
808 15037 73.0 1
808 13789 240.0 1
808 15362 172.0 2
808 14900 187.0 2
808 15264 885.0 1
808 15522 3331.0 19
808 19028 7166.0 45
808 15546 93877.0 98
808 716 2035.0 11
808 13990 12555.0 80
808 35891 582.0 2
808 40194 18004.0 104
808 14112 1562.0 2
808 15560 2249.0 5
808 15212 1881.0 2
557865 15377 23.0 1
852781 1145 723.0 1
1278765 1736 1144.0 6
818 15500 75820.0 110
818 644 4750.0 27
818 15244 47248.0 6
818 33 1249261.0 1603
818 15358 102.0 1
818 13687 210.0 1
818 20119 225.0 1
818 17574 84.0 1
818 15264 1842.0 5
818 15522 192.0 1
818 14071 334.0 2
818 348 70.0 1
818 15394 249.0 2
818 702 182.0 1
818 15546 87704.0 98
818 716 517.0 11
818 165 4779.0 128
818 377 10486.0 51
818 749 69.0 1
818 14176 466.0 8
818 14016 1176.0 22
818 754 2048.0 43
825 644 368.0 3
825 33 1871306.0 1735
825 1387 294.0 2
825 15358 60.0 1
825 800 211.0 1
825 15362 8470.0 19
825 15373 43445.0 84
825 247790 409696.0 650
825 702 89.0 1
825 15398 254.0 2
825 14159 71.0 1
825 15085 2114.0 4
825 13836 39926.0 11
825 21826 3118.0 6
825 15546 6707.0 17
825 21833 17685.0 14
825 30953 2121.0 11
825 15200 1981.0 62
825 749 6.0 1
825 13201 16500.0 1
827 15024 191.0 29
827 644 1064.0 12
827 15244 160.0 1
827 33 859142.0 287
827 1387 23.0 1
827 13685 355.0 5
827 40243 151000.0 5
827 483164 93591.0 40
827 14906 77620.0 3
827 14071 1109.0 23
827 15586 45782.0 188
827 15335 25.0 1
827 21805 23310.0 1
827 348 128.0 2
827 25230 153039.0 65
827 13811 34.0 1
827 19878 191.0 1
827 14159 95.0 1
827 21826 3292.0 7
827 209656 47500.0 1
827 15546 1055.0 4
827 13990 902.0 24
827 25506 121764.0 4
827 13741 5725.0 26
827 14176 14960.0 44
827 15212 14.0 2
1278788 347356 1539.0 1
842 29447 12.0 1
842 33 2166022.0 2341
842 20897 53224.0 16
842 15358 36.0 1
842 15037 70.0 1
842 15383 60657.0 2
842 7630 3004.0 9
842 13717 753.0 50
842 15394 446.0 1
842 34500 8640.0 6
842 14176 8.0 2
845 313 214.0 1
845 22122 111.0 1
845 644 395.0 9
845 15244 17252.0 8
845 33 1094196.0 622
845 15358 34.0 1
845 13685 393.0 5
845 15362 12376.0 85
845 14900 36.0 1
845 17094 21146.0 30
845 15264 862.0 8
845 14071 264.0 2
845 348 221.0 1
845 683 7.0 1
845 13811 9.0 1
845 15546 1251.0 7
845 15407 2780.0 87
845 17286 10.0 1
845 13735 36939.0 15
845 165 2023.0 125
845 13851 575.0 14
845 14176 544.0 2
845 14016 889.0 61
164686 18055 289.0 1
164686 128079 2648.0 9
848 313 214.0 1
848 15024 1615.0 27
848 644 1827.0 13
848 33 284763.0 413
848 1387 24.0 1
848 15671 1769.0 18
848 15358 48.0 1
848 14900 496.0 2
848 215 288.0 2
848 15257 67455.0 78
848 15169 2000.0 1
848 15172 59361.0 49
848 248 153.0 1
848 14159 22.0 1
848 34500 4811.0 62
848 15483 35324.0 144
848 273 99.0 3
848 15407 5449.0 110
848 15494 30663.0 31
848 15204 79.0 1
848 14176 207.0 1
850 644 8565.0 34
850 33 1213430.0 907
850 15358 36.0 1
850 13788 665.0 7
850 15362 1670.0 14
850 14900 696.0 1
850 21805 970.0 13
850 165823 1550696.0 1093
850 34768 92.0 1
850 15085 768.0 1
850 21826 481.0 2
850 716 517.0 7
850 15407 406.0 7
850 21833 5718.0 3
850 23218 644.0 13
850 13735 21348.0 13
850 377 2719.0 7
850 749 97.0 1
850 14176 3863.0 7
850 754 690.0 1
852 15024 113.0 1
852 644 3139.0 13
852 15244 19252.0 1
852 15910 147191.0 322
852 33 2781286.0 635
852 13685 176.0 3
852 4021 1142792.0 113
852 4217 1636326.0 191
852 15362 25919.0 87
852 15048 11.0 4
852 15264 1823.0 1
852 15543 272118.0 371
852 13990 3945.0 76
852 13731 232.0 2
852 111734 347.0 1
852 20719 138983.0 53
852 15560 665.0 1
852 749 581.0 1
230228 4447 29391.0 2
230228 4701 329306.0 107
1442645 25134 244.0 2
855 1516 296.0 1
855 313 214.0 1
855 22234 1062.0 2
855 29447 11.0 1
855 1100 7447.0 25
855 644 1833.0 9
855 15244 456190.0 34
855 33 1987202.0 1114
855 1387 46.0 1
855 17997 25992.0 70
855 13687 210.0 1
855 19104 396.0 4
855 16500 2922.0 17
855 15264 15786.0 29
855 14071 10990.0 42
855 15383 63660.0 163
855 683 48.0 1
855 34423 44.0 1
855 13717 2393.0 53
855 15394 12612.0 40
855 702 364.0 1
855 14159 85.0 2
855 94492 5381.0 8
855 15546 142787.0 98
855 17286 99.0 1
855 37494 174.0 1
855 165 3656.0 48
855 749 148.0 1
857 33 1424146.0 902
857 13788 2498.0 29
857 4712 8145.0 45
857 17094 141651.0 58
857 15264 558.0 1
857 14071 34.0 1
857 15169 96.0 1
857 13717 6644.0 126
857 24654 182529.0 84
857 21826 1885.0 5
857 50097 1013.0 3
857 15546 772.0 3
857 21833 1457.0 1
857 307626 183393.0 89
857 15494 137147.0 93
857 25506 5437.0 1
857 30195 1028.0 3
857 37157 61.0 2
857 14176 3.0 1
1573721 88147 89.0 2
869 313 214.0 1
869 644 1262.0 6
869 15244 311735.0 22
869 33 2315871.0 185
869 1387 187.0 1
869 14900 140.0 1
869 15377 5211.0 38
869 13717 150.0 50
869 18910 9.0 1
869 19412 1040.0 4
869 15546 234229.0 113
869 13735 106889.0 75
869 15560 1190.0 2
869 14122 1.0 1
870 15500 80719.0 18
870 15024 2126.0 13
870 644 8716.0 8
870 15244 28218.0 1
870 33 2705669.0 670
870 17997 26278.0 106
870 13685 74.0 1
870 15037 737.0 7
870 13788 260.0 4
870 15362 40053.0 161
870 16500 389.0 1
870 15048 464.0 50
870 15264 2589.0 1
870 15377 6727.0 64
870 348 3143.0 25
870 13811 32.0 1
870 17119 117.0 15
870 15853 583.0 2
870 852 35842.0 69
870 37689 302.0 1
870 14159 28.0 1
870 19412 284.0 1
870 15088 600.0 1
870 15546 158182.0 52
870 66437 239457.0 732
870 13731 998.0 6
870 1447 2345.0 4
870 14112 317.0 1
870 15560 1189.0 3
870 749 45.0 1
870 15212 22.0 1
1147749 4005 1733.0 1
872 313 11.0 1
872 644 20046.0 138
872 33 14177.0 29
872 3163 6500.0 5
872 14900 112.0 3
872 15048 11.0 1
872 17574 295.0 1
872 842 3186.0 15
872 26081 165.0 1
872 14159 149.0 1
872 564953 217376.0 119
872 19412 485.0 3
872 34500 41.0 1
872 13836 1936.0 1
872 877 1048.0 3
872 119806 1116.0 1
872 14112 1674.0 1
872 15494 2556.0 4
872 13851 213.0 1
872 749 45.0 1
872 14176 455.0 1
877 22385 104.0 3
877 644 49.0 1
877 2494 1771.0 5
877 33 719461.0 318
877 14071 175.0 1
877 683 11.0 2
877 13811 415.0 3
877 14159 212.0 1
877 19412 193.0 1
877 15085 180.0 2
877 872 77.0 1
877 15414 4770.0 2
877 13735 8012.0 8
877 165 12965.0 116
877 29856 7754.0 22
33646 15500 375.0 1
33646 33 948114.0 383
33646 13685 54.0 1
33646 13788 95.0 1
33646 13717 7.0 1
33646 9046 4797.0 2
33646 530674 30298.0 19
33646 28695 139065.0 59
33646 15200 63.0 1
883 15024 136.0 1
883 15244 23896.0 5
883 15910 143620.0 258
883 33 961715.0 805
883 15358 60.0 1
883 40651 131.0 1
883 15362 16006.0 49
883 15264 579.0 1
883 30169 17220.0 16
883 475004 96.0 1
883 119806 618.0 1
883 14176 14595.0 43
887 313 214.0 1
887 15244 3878.0 2
887 33 1169885.0 1024
887 15358 55.0 2
887 13685 562.0 3
887 15362 16760.0 85
887 15264 131.0 2
887 15394 39.0 1
887 13829 184.0 1
887 15398 120.0 2
887 19412 119.0 1
887 24654 10146.0 99
887 15085 5893.0 11
887 374627 9000.0 1
887 15407 3076.0 87
887 13990 3600.0 77
887 14176 619.0 2
887 15212 40.0 2
820088 551827 893.0 43
893 33 693638.0 173
893 15377 7.0 1
893 18910 9.0 1
893 21826 3228.0 7
893 15546 1453.0 13
893 716 1054.0 11
893 15494 19186.0 15
852866 8676 186490.0 84
33669 606113 5561.0 11
66437 2816 325.0 1
66437 3163 4285.0 13
66437 806 128.0 1
66437 6641 164978.0 453
66437 852 34105.0 84
66437 1447 75136.0 51
905 644 540.0 11
905 778 147.0 1
905 33 2521940.0 2104
905 25424 273.0 2
905 405619 6641.0 3
905 15522 120.0 1
905 702 1216.0 4
905 21826 4985.0 7
905 15546 1734.0 7
905 21833 23962.0 26
905 17286 99.0 1
905 15200 6145.0 85
905 749 117.0 3
905 14176 24845.0 46
459660 14535 544.0 1
910 313 214.0 1
910 15244 48189.0 2
910 15910 174820.0 346
910 33 3437373.0 182
910 15358 676.0 6
910 683 8.0 2
910 13836 128610.0 168
910 15546 21427.0 65
910 111734 14903.0 4
910 17950 57070.0 20
910 15560 726.0 1
910 14176 9643.0 20
913 33 6200.0 1
913 15358 36.0 1
913 38879 28218.0 49
913 21826 1079.0 7
913 165 543.0 26
913 14176 743.0 5
915 57658 5583.0 14
915 15024 845.0 24
915 33 717179.0 686
915 3163 955.0 1
915 15358 108.0 1
915 14135 6454.0 10
915 25424 547.0 1
915 40651 1325.0 1
915 348 117.0 1
915 422637 8526.0 1
915 702 6.0 2
915 15085 239.0 1
915 21826 167.0 3
915 15543 175067.0 247
915 179992 61371.0 143
915 13990 362.0 4
915 111734 4181.0 1
915 119806 656.0 1
915 422655 5853.0 18
915 12647 2229.0 4
915 95186 293.0 1
915 14122 31.0 1
917 17069 500.0 1
917 423373 50.0 1
917 33 1476584.0 983
917 15358 103.0 3
917 15546 1982.0 14
917 165 52.0 4
917 15422 20645.0 30
917 15560 605.0 1
917 15212 7.0 1
33688 644 24.0 1
33688 15354 9438.0 38
33688 11410 81562.0 23
33688 14488 462054.0 204
923 313 54.0 1
923 644 396.0 4
923 33 1962805.0 1037
923 15358 60.0 1
923 15037 106.0 1
923 30970 59272.0 175
923 800 229.0 2
923 15824 5.0 1
923 15373 69.0 1
923 23782 535401.0 171
923 13717 324.0 15
923 15398 60.0 1
923 21826 3766.0 6
923 15546 1746.0 13
923 21833 115716.0 57
923 119806 706.0 1
923 749 189.0 1
923 14176 11742.0 13
923 14122 1.0 1
99240 16602 36.0 2
99240 442324 9952.0 3
943 313 41.0 3
943 33 1676570.0 373
943 15931 4877.0 1
943 348 1180.0 4
943 14099 1692.0 21
943 165 1064.0 32
943 12536 2908.0 5
943 13004 28951.0 69
943 749 197.0 2
525232 2343 730.0 2
525232 30753 309109.0 551
949 14044 65.0 1
949 644 2651.0 7
949 33 1087003.0 1314
949 1387 3817.0 4
949 13789 1634.0 13
949 123127 1129.0 2
949 14905 1483.0 21
949 14071 246.0 4
949 17914 738.0 1
949 683 54.0 1
949 29994 976.0 2
949 17119 19896.0 56
949 206002 4821.0 30
949 702 3827.0 9
949 15615 24828.0 131
949 206017 351.0 1
949 17950 2153.0 3
949 165 5770.0 38
952 313 214.0 1
952 644 17.0 1
952 33 643291.0 334
952 1387 151.0 1
952 15354 2148.0 28
952 13685 281.0 2
952 15931 36202.0 28
952 14906 180.0 1
952 19491 13201.0 37
952 348 272.0 1
952 683 18.0 1
952 23064 111.0 1
952 13717 6347.0 55
952 15396 3012.0 1
952 14943 575.0 1
952 165 2697.0 49
952 17528 291098.0 94
954 22385 340.0 5
954 644 716.0 1
954 33 1726036.0 793
954 15671 218.0 14
954 13685 52.0 1
954 13687 441.0 1
954 15931 43464.0 27
954 348 5330.0 22
954 4 10721.0 79
954 683 18.0 1
954 13811 1.0 1
954 38008 5.0 1
954 30174 840.0 1
954 702 1161.0 1
954 13990 8222.0 102
954 17528 210408.0 258
965 313 164.0 1
965 14044 11.0 1
965 644 1173.0 4
965 33 675667.0 124
965 1387 208.0 1
965 13687 623.0 1
965 13789 6760.0 44
965 15931 23802.0 27
965 440887 2000.0 2
965 348 252.0 1
965 13811 46.0 1
965 355351 1875.0 4
965 38500 343.0 1
965 13735 48318.0 35
965 165 6922.0 31
965 306 8580.0 67
525253 676262 274.0 1
852944 8205 685.0 21
230358 10169 731.0 1
1016792 104163 11459.0 8
721884 6920 7894.0 1
721892 26713 7683.0 13
1001 644 941.0 6
1001 33 1069414.0 533
1001 1387 82.0 2
1001 15671 520.0 18
1001 14060 3138.0 14
1001 17094 6195.0 5
1001 343 105.0 5
1001 348 148.0 2
1001 17850 28.0 1
1001 716 2665.0 4
1001 13990 970.0 56
1001 14111 851709.0 925
1001 13851 18210.0 60
1001 17954 269.0 1
1001 14016 156.0 4
295916 3753 4394.0 76
295916 8047 363.0 1
1311731 7728 2724.0 3
1012 2370 2780.0 2
1012 33 220676.0 64
1012 348 331.0 3
1012 21827 66803.0 2
1012 17850 326.0 1
1012 716 83.0 1
1012 15615 111.0 2
