Id,in_degree,out_degree,in_strength_total,out_strength_total,in_strength_count,out_strength_count,cluster
8132,6,14,13171.0,1643491.0,24,1379,0
8138,7,6,221477.0,871848.0,124,311,0
8152,15,32,139610.0,2146686.0,55,1468,0
8154,9,17,167479.0,2542162.0,80,614,0
8157,12,17,104508.0,1973164.0,76,1975,0
8183,9,11,38095.0,345112.0,178,529,0
8193,7,11,309122.0,1950346.0,46,616,0
8202,8,18,216970.0,2701092.0,286,2793,0
8205,10,14,35806.0,438086.0,178,791,0
848,9,21,57856.0,496667.0,94,960,0
8221,3,15,29383.0,4696593.0,6,402,0
8230,9,20,101045.0,177466.0,258,464,0
1248,10,30,7461.0,770137.0,50,1367,0
850,10,20,133398.0,2814071.0,128,2133,0
8254,7,21,24453.0,575730.0,26,955,0
8269,7,5,1536139.0,663839.0,2586,244,0
8273,5,11,39354.0,563132.0,34,403,0
8280,6,13,314179.0,2337499.0,134,1347,0
8286,5,12,79529.0,1328356.0,87,891,0
8290,13,15,354145.0,942659.0,621,851,0
8303,6,13,2034433.0,4689496.0,1966,890,0
8314,3,9,3378614.0,1448135.0,72,964,0
8331,9,17,50634.0,3794822.0,37,2523,0
8334,5,19,8373835.0,2550523.0,178,1479,0
8337,10,15,50388.0,412669.0,37,628,0
8343,7,11,64469.0,538126.0,326,482,0
855,10,28,1403963.0,2742048.0,779,1769,0
8348,9,8,150613.0,3477145.0,39,350,0
8350,2,14,20758.0,638742.0,21,375,0
8365,13,15,3965034.0,1214194.0,3016,1036,0
8375,7,17,27284.0,950256.0,48,1571,0
8387,7,18,2502831.0,4220720.0,344,1081,0
8400,9,11,926775.0,7833942.0,413,356,0
8410,6,10,72860.0,3051369.0,30,825,0
8411,12,26,240033.0,3052992.0,310,1041,0
8422,9,14,153560.0,2782264.0,24,766,0
8434,7,22,60164.0,2410347.0,84,1777,0
8462,8,17,150406.0,907962.0,220,803,0
8476,4,15,173803.0,1803260.0,27,843,0
857,9,19,182222.0,2098497.0,116,1448,0
8496,16,24,2156213.0,1641916.0,509,1308,0
1252,8,14,70138.0,1031113.0,27,603,0
8507,7,13,9444.0,125851.0,16,101,0
8509,3,15,48321.0,5701357.0,24,795,0
8525,5,17,368588.0,415740.0,105,554,0
8526,9,20,123169.0,1393428.0,462,1507,0
8568,6,11,2679961.0,1302328.0,1406,629,0
8594,10,20,500486.0,2477007.0,642,1307,0
8617,13,11,329132.0,439420.0,120,339,0
8619,11,19,247065.0,2330836.0,324,765,0
8634,5,16,129460.0,1369033.0,384,626,0
8638,7,30,135884.0,1481242.0,44,1804,0
8653,6,24,26238.0,2385300.0,16,1204,0
8665,16,28,174313.0,1093726.0,179,1570,0
8667,5,7,97859.0,2253832.0,75,1736,0
8671,10,11,62832.0,994788.0,73,653,0
8674,4,8,115179.0,1045609.0,157,515,0
8676,12,18,2194362.0,1573168.0,1607,983,0
8755,9,26,115214.0,1114140.0,54,673,0
8758,11,30,182903.0,3322320.0,89,1170,0
8771,8,13,609059.0,300019.0,689,731,0
8776,15,29,756051.0,4826524.0,342,2037,0
8778,6,11,179266.0,1530172.0,110,641,0
8795,9,7,236743.0,1569339.0,661,533,0
8804,4,13,47859.0,2391302.0,63,707,0
8810,7,17,2323002.0,3314649.0,1488,1582,0
1257,10,18,356959.0,944691.0,79,876,0
8871,5,11,311364.0,833938.0,82,2026,0
8903,7,3,22584.0,2482456.0,30,447,0
8906,3,9,3489.0,483591.0,6,313,0
8908,15,19,1955041.0,1983217.0,366,1035,0
8918,9,19,28151.0,266665.0,13,480,0
8922,12,18,502180.0,1361546.0,190,994,0
8928,7,14,440636.0,3685198.0,415,1228,0
8936,2,5,30171.0,7752329.0,4,305,0
8946,6,5,6067415.0,1781141.0,1198,553,0
8948,10,15,176726.0,1870319.0,161,1088,0
8957,10,22,29837.0,1109574.0,45,1452,0
8969,7,14,76843.0,1835341.0,67,1755,0
8986,8,21,3153555.0,3918602.0,235,1472,0
8987,6,14,14835.0,1615603.0,32,2117,0
8999,10,13,47128.0,1887042.0,26,470,0
9005,6,11,102973.0,187382.0,35,649,0
9044,12,24,163977.0,2165081.0,95,829,0
9046,5,6,328045.0,833867.0,30,362,0
9048,6,9,124961.0,392420.0,75,293,0
9067,8,16,2878395.0,3133396.0,168,827,0
9092,4,13,16925.0,1891805.0,6,284,0
9116,11,19,3986797.0,2248005.0,1542,728,0
1264,4,17,177526.0,258852.0,30,219,0
9177,12,17,212881.0,4364195.0,42,727,0
9210,9,21,747044.0,5442042.0,1051,2770,0
9247,9,17,53257.0,900747.0,51,1167,0
9285,11,21,541841.0,5246817.0,669,1241,0
9301,7,22,117063.0,1255338.0,60,1142,0
9305,8,20,117168.0,2045564.0,44,946,0
9315,10,17,284270.0,1470774.0,444,747,0
9317,11,7,306222.0,3780808.0,267,1402,0
1271,9,22,42326.0,715997.0,63,514,0
9354,9,16,2090726.0,2126964.0,1860,1361,0
9355,8,16,267829.0,638078.0,273,698,0
1274,7,12,68115.0,1791397.0,309,801,0
9358,6,10,47966.0,649958.0,26,229,0
9374,8,14,869389.0,590728.0,582,577,0
9377,10,7,4370488.0,570046.0,2628,836,0
9378,2,10,20944.0,1669372.0,3,269,0
9388,9,27,2092016.0,1748074.0,3969,1049,0
9393,8,23,859825.0,1958466.0,882,1174,0
9413,8,15,439033.0,814059.0,2021,737,0
9434,6,26,72813.0,160996.0,10,107,0
9435,5,3,11582.0,85956.0,9,152,0
9436,14,23,3378168.0,1253902.0,2392,1459,0
9437,12,13,5051622.0,1592964.0,2961,534,0
9440,3,5,7005.0,198467.0,6,250,0
9446,7,14,3289181.0,1871265.0,284,1061,0
9481,13,25,1885222.0,532860.0,1291,1209,0
9514,6,23,117926.0,1915101.0,146,1584,0
9540,8,11,3605664.0,3484853.0,1870,2867,0
9558,3,6,36172.0,178010.0,4,318,0
9598,7,18,56855.0,1570091.0,29,1228,0
9599,9,19,2047686.0,12943004.0,512,1242,0
259,12,19,197051.0,930852.0,325,790,0
9632,6,10,64756.0,729945.0,114,341,0
9636,8,14,28588.0,760839.0,24,746,0
9637,5,5,9252605.0,12808578.0,434,659,-1
9645,5,2,21195.0,198466.0,34,73,0
9651,8,23,114487.0,564819.0,20,252,0
869,10,14,515569.0,2978128.0,376,500,0
9661,6,12,1175005.0,1819344.0,327,765,0
9662,10,20,817875.0,1802270.0,888,1821,0
9670,7,16,3515388.0,968987.0,2056,557,0
870,16,31,1648903.0,3346505.0,815,2021,0
9694,5,13,6074424.0,3039077.0,212,1199,0
9700,4,7,789893.0,665602.0,131,735,0
9714,6,13,58388.0,852860.0,20,570,0
9718,8,17,16460.0,855464.0,16,543,0
9730,10,15,113291.0,823491.0,67,898,0
9739,3,12,2034289.0,853184.0,220,2539,0
9770,6,12,172946.0,430626.0,232,550,0
9777,11,22,7221461.0,5896310.0,1304,1590,0
9794,7,15,1070445.0,546107.0,101,868,0
9806,8,14,1280677.0,1946026.0,383,1202,0
9825,6,19,21712.0,1344245.0,42,1156,0
9827,4,10,6141.0,1913694.0,16,761,0
9842,12,15,424573.0,2802117.0,1275,1631,0
9868,13,29,1035908.0,3134340.0,137,1404,0
9872,6,14,355156.0,423534.0,499,405,0
1055,5,16,254439.0,626073.0,32,574,0
9877,10,15,2118856.0,6717811.0,647,529,0
9884,6,17,150298.0,2701412.0,23,473,0
9892,6,10,34374.0,1682742.0,16,381,0
9894,14,24,7109608.0,2081150.0,4924,1507,0
9909,4,8,1799796.0,4703939.0,153,495,0
9914,8,15,64094.0,1385276.0,43,926,0
9922,4,12,480051.0,569595.0,90,581,0
9973,15,20,805469.0,451703.0,1381,640,0
9975,5,11,19766.0,775465.0,33,545,0
9976,5,10,113141.0,91226.0,60,1327,0
9996,5,10,201204.0,3515610.0,235,1333,0
10023,1,3,220947.0,523914.0,51,435,0
10024,6,18,24465.0,1178191.0,16,1062,0
10028,4,18,8628.0,399010.0,9,500,0
10030,10,24,12274.0,1068748.0,34,1042,0
10038,10,18,92021.0,1055238.0,74,487,0
10054,7,14,1215090.0,1074824.0,545,668,0
10062,2,25,49633.0,257243.0,13,460,0
10102,5,12,138805.0,758994.0,30,507,0
10104,8,16,230853.0,1096254.0,276,325,0
877,16,15,171223.0,756149.0,384,486,0
10158,4,9,227429.0,313010.0,19,70,0
10163,11,23,130015.0,1638526.0,31,1026,0
10169,2,12,134423.0,3578150.0,90,536,0
10170,9,9,365970.0,206995.0,826,296,0
760,12,23,125432.0,1011544.0,251,1321,0
10185,6,15,82794.0,834355.0,73,932,0
10199,6,18,23017.0,1683443.0,13,859,0
10212,4,11,38809.0,83591.0,122,179,0
10235,6,8,672504.0,1299136.0,82,692,0
10245,7,10,40295.0,351343.0,36,461,0
10268,9,25,23447.0,945705.0,29,1101,0
10281,14,29,4612872.0,4142545.0,2344,1616,0
10291,4,5,555525.0,2831930.0,85,399,0
10310,10,10,90125.0,392667.0,60,307,0
10317,10,23,120718.0,1088432.0,33,872,0
10318,2,14,45285.0,712316.0,34,697,0
10354,4,9,33116.0,570051.0,12,369,0
10375,5,10,906008.0,982565.0,802,744,0
10408,8,16,1124599.0,2379359.0,309,2044,0
10421,11,28,6987743.0,2292853.0,9141,1328,-1
10432,10,23,472094.0,2881964.0,305,1294,0
10438,4,12,38280.0,203469.0,14,377,0
10444,6,10,214971.0,400275.0,83,793,0
10445,6,16,20223.0,803164.0,18,832,0
10459,10,15,194336.0,1062398.0,373,830,0
10477,5,15,44657.0,1012790.0,76,264,0
10480,5,13,4533819.0,2891942.0,242,1802,0
10499,13,27,1407174.0,2326832.0,1153,1379,0
10506,6,12,97381.0,2517218.0,120,877,0
10518,12,24,145831.0,1433700.0,154,2856,0
10560,8,14,22290.0,768023.0,32,644,0
1306,10,26,462053.0,2745002.0,38,740,0
10573,8,7,4346.0,2193743.0,10,986,0
10580,5,13,438435.0,1038516.0,58,451,0
10586,11,15,84320.0,336746.0,49,442,0
10587,9,26,40456.0,918508.0,36,895,0
10596,5,17,1338689.0,583782.0,926,1680,0
10598,7,18,51891.0,1171192.0,116,2028,0
10605,7,13,27623.0,582004.0,58,334,0
10621,8,26,185850.0,2806156.0,53,1550,0
10626,6,17,82826.0,954980.0,44,571,0
10628,5,22,99237.0,1355673.0,42,522,0
10633,12,19,366825.0,1019389.0,273,771,0
10658,6,13,1837.0,731892.0,8,155,0
10690,10,18,692712.0,1635155.0,125,422,0
10714,13,12,55867.0,453778.0,156,158,0
10715,5,15,88267.0,1253780.0,24,1333,0
10720,9,7,9129.0,463885.0,51,292,0
10761,8,12,217116.0,1285854.0,53,803,0
10767,6,9,164448.0,694335.0,333,442,0
10783,5,21,89095.0,793964.0,118,660,0
10784,6,10,21242.0,3146685.0,12,610,0
10789,6,22,3731.0,1323885.0,7,889,0
10795,13,16,1183990.0,10604157.0,167,1756,0
10797,6,10,171639.0,1896059.0,344,379,0
10816,7,13,57848.0,451299.0,13,289,0
10821,6,18,9318.0,725803.0,7,808,0
10850,7,13,83163.0,546277.0,25,446,0
10859,6,11,80500.0,444545.0,225,632,0
10872,5,15,41608.0,1300693.0,16,673,0
10873,5,15,63185.0,221465.0,44,805,0
10890,9,7,98909.0,410220.0,223,499,0
10905,7,13,206034.0,564167.0,105,769,0
1319,8,16,29838565.0,1677767.0,311,1184,-1
10918,19,20,1504360.0,1835755.0,1357,2002,0
10923,10,17,1708661.0,289148.0,1462,412,0
10931,7,19,436489.0,1150102.0,509,643,0
10951,12,17,1026761.0,3452003.0,795,1076,0
10953,10,22,2132570.0,1580040.0,1572,1479,0
10956,9,12,206524.0,4765235.0,72,1008,0
10957,7,20,129357.0,591760.0,470,709,0
10965,9,15,113666.0,3201784.0,28,758,0
10979,4,19,263703.0,310072.0,47,1027,0
10984,12,31,609202.0,4305405.0,2301,2542,0
10992,10,20,1439183.0,1684334.0,1142,1984,0
11000,10,18,1261376.0,561722.0,1032,162,0
11010,16,23,1533819.0,4990502.0,3653,1758,0
887,10,18,265284.0,1224321.0,77,1403,0
11019,5,11,67689.0,1638512.0,45,292,0
11030,2,13,10653.0,511197.0,18,445,0
11032,7,19,27774.0,1539433.0,188,708,0
11071,7,25,160099.0,2786725.0,41,1236,0
11073,3,11,38362.0,553531.0,45,1248,0
11083,3,9,46273.0,1658494.0,149,453,0
11101,5,9,30002.0,29797.0,10,75,0
11110,11,23,1188368.0,5178299.0,1040,1570,0
11115,8,8,64110.0,534074.0,14,384,0
11124,5,12,247046.0,287420.0,86,584,0
11126,18,32,149107.0,2364253.0,73,1969,0
11149,6,12,13196.0,361925.0,31,414,0
11177,11,5,481518.0,1965985.0,118,538,0
11202,8,16,121983.0,1180576.0,85,716,0
11207,6,15,42476.0,1216840.0,66,685,0
11208,6,23,26725.0,738940.0,22,885,0
11226,12,18,293982.0,4000320.0,106,1844,0
11237,4,7,1222432.0,1788196.0,41,463,0
11282,9,11,162562.0,1345876.0,35,1160,0
11286,10,27,199497.0,734816.0,47,925,0
11287,12,14,4908048.0,731344.0,4753,1098,0
11292,5,18,16460.0,1083646.0,10,1345,0
1447,13,19,1799463.0,2930547.0,119,742,0
11319,7,13,32770.0,2032650.0,26,861,0
11330,7,12,77575.0,295749.0,321,685,0
11340,9,14,131623.0,865512.0,436,741,0
11347,4,4,264028.0,94456.0,510,259,0
11379,7,9,82034.0,2483915.0,24,704,0
11380,8,14,151495.0,1218185.0,49,965,0
1062,7,15,2097789.0,1746362.0,140,1548,0
11398,13,18,596093.0,3192774.0,169,755,0
11410,4,4,86348.0,221525.0,43,352,0
11411,11,13,60642.0,1624989.0,43,890,0
11429,6,6,32464.0,450503.0,74,372,0
11437,9,17,11996.0,472827.0,15,553,0
11438,11,36,145756.0,3016488.0,76,1560,0
11439,5,9,36173.0,2174743.0,146,394,0
11458,10,23,627819.0,2384680.0,1415,1630,0
11468,4,8,52518.0,702347.0,29,749,0
11474,6,8,173585.0,1022371.0,41,578,0
11478,9,9,22183.0,367493.0,258,370,0
11480,11,14,500781.0,2221895.0,222,1045,0
11498,5,7,51711.0,954845.0,25,644,0
893,11,7,151689.0,718575.0,132,221,0
11543,11,16,68215.0,752470.0,45,326,0
1334,8,8,265028.0,1807845.0,81,344,0
11559,6,16,161389.0,649585.0,134,1337,0
11564,8,14,1252609.0,5967351.0,82,1221,0
11628,7,16,121745.0,1520615.0,67,1139,0
11639,12,19,210211.0,1783048.0,228,1459,0
11640,6,7,541577.0,433145.0,142,362,0
11647,8,14,2187511.0,211453.0,904,246,0
11660,7,19,7593724.0,2486121.0,194,1286,0
11662,8,13,2107257.0,4077837.0,487,1404,0
11670,16,21,768961.0,2318394.0,633,2660,0
11678,5,25,154109.0,1149604.0,42,1260,0
11687,8,23,106198.0,2288751.0,103,742,0
11688,5,16,419194.0,3004799.0,75,1142,0
11689,6,16,775547.0,2991739.0,206,1528,0
11722,14,11,48660.0,490835.0,150,576,0
11736,6,18,65529.0,285955.0,48,397,0
11758,10,18,182439.0,3594723.0,225,762,0
11764,6,15,172154.0,919040.0,88,735,0
11770,4,11,1054.0,2176694.0,7,364,0
11777,16,22,1536309.0,2274306.0,328,840,0
11845,3,5,31955.0,1086730.0,128,443,0
11895,4,12,186452.0,1092434.0,54,474,0
11908,13,22,1095080.0,3003101.0,374,1844,0
11915,7,8,125819.0,961569.0,57,435,0
11928,6,18,212330.0,765318.0,300,1779,0
11933,11,35,211192.0,993534.0,64,674,0
11940,11,25,2839402.0,751795.0,758,444,0
11951,13,13,232729.0,3179237.0,543,1022,0
11953,6,11,29232.0,1295924.0,22,713,0
11982,8,20,225577.0,801097.0,325,748,0
11984,12,24,1418172.0,3325233.0,356,1904,0
11989,5,17,103129.0,3112100.0,85,726,0
11991,5,13,19928.0,362516.0,50,657,0
11999,12,28,862572.0,837109.0,1494,621,0
12055,5,16,20234.0,1343928.0,8,324,0
12064,14,26,868095.0,3730509.0,954,1556,0
12065,5,17,50940.0,1137464.0,267,849,0
1064,10,17,2502872.0,2966994.0,1558,2216,0
12118,9,24,105070.0,421847.0,77,472,0
12123,6,5,46390.0,125005.0,178,236,0
12157,10,13,5142616.0,1607682.0,775,774,0
12182,10,18,634960.0,1107172.0,133,1222,0
12199,8,9,40829.0,103217.0,87,184,0
12205,14,26,1209549.0,2713275.0,2167,860,0
12209,11,18,4836002.0,1810172.0,5443,1158,0
12219,6,17,28225.0,878866.0,26,964,0
12229,6,9,526520.0,756393.0,74,397,0
12235,9,28,1482384.0,3784398.0,3850,2062,0
12256,7,12,3498650.0,663080.0,224,232,0
12279,5,8,754120.0,1567360.0,219,670,0
905,11,14,102861.0,2592764.0,120,2301,0
12297,4,11,10085.0,323287.0,5,136,0
12300,9,15,553195.0,331939.0,422,334,0
12312,6,15,15928.0,3315316.0,11,1063,0
12318,5,16,8056203.0,1307602.0,115,437,0
1028,2,9,8433.0,364983.0,11,308,0
12354,11,26,1050323.0,1912163.0,2458,1463,0
12363,3,10,18948.0,1774905.0,9,436,0
12368,11,12,130812.0,431910.0,425,593,0
12372,5,10,667831.0,1610100.0,72,453,0
12374,7,18,938037.0,1510270.0,109,1414,0
12387,10,24,170750.0,3301112.0,751,2078,0
12394,9,16,64789.0,781162.0,41,808,0
12401,14,24,557605.0,3466250.0,230,2800,0
12417,13,16,1080943.0,4719396.0,433,1508,0
12418,9,20,5537842.0,1627890.0,4537,1003,0
12458,6,12,546145.0,295793.0,54,655,0
12471,9,17,160031.0,2042723.0,109,872,0
12474,9,14,6399047.0,5914931.0,215,1229,0
12485,8,15,60051.0,2081670.0,26,785,0
12486,6,10,207496.0,2581692.0,181,760,0
12501,5,16,239899.0,759772.0,35,928,0
12515,8,20,2121359.0,2890914.0,2842,1360,0
12536,9,15,108054.0,289055.0,177,243,0
12540,12,26,461968.0,3392889.0,102,1531,0
12544,4,12,259623.0,569099.0,48,1133,0
910,12,12,1086210.0,3893659.0,426,817,0
12556,9,16,806872.0,583894.0,146,610,0
1357,9,16,186382.0,3777296.0,34,573,0
12618,6,19,41092.0,900463.0,44,724,0
1448,8,11,1131131.0,2365732.0,467,1341,0
12647,9,19,72213.0,3115127.0,79,2632,0
12660,9,13,797824.0,728739.0,107,759,0
12666,3,14,9840.0,317108.0,9,329,0
12669,6,16,274119.0,1205977.0,87,749,0
12688,7,20,281021.0,1430536.0,174,836,0
12692,8,13,810133.0,5025805.0,231,913,0
12698,6,17,53845.0,122995.0,76,589,0
12709,11,22,568623.0,1827091.0,71,902,0
12731,5,7,54168.0,450294.0,8,327,0
12752,9,11,1004041.0,1260095.0,1493,905,0
12764,8,3,12992.0,282194.0,60,213,0
12767,13,12,142514.0,5229530.0,22,956,0
12768,6,15,169096.0,1610454.0,52,1205,0
12775,10,17,138263.0,916221.0,196,1272,0
12782,4,15,10966.0,1372256.0,22,1160,0
1360,9,25,108977.0,1692713.0,44,842,0
12822,11,16,141190.0,1092807.0,90,765,0
12831,10,16,387775.0,173474.0,41,283,0
12854,8,27,168343.0,4930399.0,23,1938,0
12864,5,18,1668416.0,971861.0,141,917,0
12883,3,5,110253.0,520007.0,26,231,0
12891,6,15,64903.0,1144216.0,113,1280,0
12905,6,19,18319.0,1543334.0,20,1103,0
12907,14,21,763435.0,3293777.0,2639,1324,0
12932,6,20,88027.0,183799.0,38,459,0
915,14,22,3236894.0,992094.0,1021,1166,0
12964,7,9,186962.0,1365629.0,28,481,0
917,6,9,83636.0,1500528.0,86,1038,0
13001,11,18,706598.0,1311161.0,204,454,0
13004,10,20,157872.0,1391999.0,296,643,0
13011,9,12,445742.0,2610784.0,104,1212,0
13025,4,13,47837.0,2808993.0,14,934,0
13049,4,4,34159.0,124825.0,18,105,0
13056,6,11,101577.0,1798565.0,40,952,0
13066,11,15,312482.0,979295.0,722,966,0
13072,6,27,465238.0,2578519.0,381,1166,0
13096,14,20,153919.0,267075.0,58,446,0
13101,12,16,33916.0,1282556.0,143,214,0
13104,6,7,2158619.0,920774.0,305,533,0
13110,15,15,3123957.0,1241467.0,4856,769,0
13127,12,14,122789.0,3928003.0,85,1032,0
13131,12,25,2825027.0,2032611.0,857,1387,0
13134,9,14,140579.0,1594444.0,51,557,0
13147,6,21,51781.0,1056442.0,109,657,0
13186,5,8,549035.0,648998.0,53,540,0
13195,12,32,140647.0,1294250.0,150,1843,0
13201,12,17,580854.0,1731604.0,334,1749,0
13216,10,12,2001636.0,1136510.0,1638,1221,0
13235,11,22,326856.0,1540153.0,65,1081,0
13236,6,22,64866.0,2298883.0,31,672,0
13244,7,16,305029.0,331120.0,87,620,0
13245,12,21,531173.0,1352644.0,662,940,0
13249,4,7,3478203.0,4707614.0,165,686,0
13250,8,16,1048301.0,1569317.0,300,1309,0
13293,9,21,470222.0,1227316.0,912,630,0
13306,5,23,15606.0,221259.0,11,229,0
13324,8,3,24587.0,250451.0,26,81,0
13339,8,13,905405.0,1686715.0,117,696,0
13345,6,11,18218.0,856360.0,21,370,0
13358,14,17,3294231.0,2530988.0,6900,2954,-1
13372,10,16,89795.0,2528121.0,21,1447,0
13431,17,20,3692475.0,3141151.0,2749,1396,0
13525,6,10,130630.0,405953.0,27,393,0
13530,10,9,105711.0,899411.0,491,362,0
13550,10,17,159152.0,924519.0,115,783,0
13552,8,17,138539.0,2747344.0,48,2010,0
13566,4,11,362755.0,98425.0,62,541,0
13584,6,12,5664584.0,796052.0,2221,936,0
13596,12,19,75485.0,1967139.0,58,1268,0
13603,11,12,1496577.0,2303731.0,931,1114,0
13605,5,10,18283.0,1758087.0,11,811,0
13612,19,27,6986843.0,6345064.0,4814,2146,0
13619,14,16,3769480.0,6896589.0,4644,1389,0
13620,11,21,523795.0,462963.0,439,552,0
13629,8,8,1346141.0,1031675.0,1384,377,0
13654,8,17,99567.0,928858.0,28,1136,0
13658,6,10,81199.0,2701929.0,10,2915,0
13668,8,14,71085.0,581103.0,181,419,0
262181,1,5,19662.0,3342.0,5,29,0
176953,2,1,26547.0,142.0,36,1,0
24472,5,6,84299.0,74473.0,16,14,0
25175,12,7,15906.0,488358.0,118,198,0
13725,31,9,11792.0,11241.0,57,39,0
163881,0,2,0.0,12428.0,0,13,0
202914,4,0,23868.0,0.0,42,0,0
32843,24,35,107516.0,2522146.0,745,1087,0
16367,9,7,20983.0,26477.0,212,17,0
34822,2,6,1721019.0,115316.0,154,191,0
34077,8,4,3020712.0,17318.0,1940,7,0
16602,14,21,125145.0,329166.0,616,290,0
1022,4,11,10984.0,154487.0,6,186,0
34862,7,6,1930588.0,322156.0,75,41,0
15127,8,13,104631.0,3072409.0,221,290,0
14598,10,10,109754.0,208260.0,68,982,0
19617,7,13,708772.0,58087.0,349,390,0
30970,4,18,87795.0,733103.0,287,487,0
20684,6,8,16222.0,39921.0,122,28,0
22539,6,10,1505314.0,1518290.0,211,317,0
18017,8,8,76045.0,169649.0,50,167,0
20845,3,10,128510.0,662951.0,32,501,0
22593,7,12,772133.0,591567.0,509,412,0
39213,6,3,3199.0,174.0,11,4,0
19795,14,17,89381.0,1043424.0,104,291,0
465698,3,4,478303.0,2740.0,172,20,0
1029,17,1,7512887.0,16.0,126,1,0
22235,11,5,58045.0,49112.0,60,7,0
17542,12,17,411447.0,12418.0,320,60,0
65636,1,1,2958.0,4879.0,2,11,0
1409154,0,1,0.0,116.0,0,1,0
75230,3,0,1889.0,0.0,3,0,0
426125,2,2,56249.0,2225276.0,6,401,0
34647,2,2,141545.0,39156.0,192,3,0
229533,0,1,0.0,417.0,0,8,0
30103,16,1,14337.0,89.0,138,1,0
14535,5,8,141765.0,80194.0,36,164,0
14544,10,13,215718.0,736231.0,297,479,0
14203,12,14,353170.0,335073.0,42,183,0
14614,6,15,6452.0,237203.0,9,596,0
14617,6,5,103606.0,265375.0,208,469,0
952,8,17,41692.0,999815.0,79,636,0
14661,7,9,164521.0,10868119.0,95,592,0
14662,7,11,13566.0,156682.0,76,230,0
14677,8,11,1453692.0,746927.0,2368,301,0
14693,10,14,158246.0,209745.0,21,300,0
965,6,16,60980.0,776744.0,19,345,0
14708,6,18,109561.0,311876.0,119,561,0
14709,12,22,193730.0,132603.0,152,356,0
14728,9,15,82380.0,807706.0,75,1630,0
14730,10,11,22275.0,123594.0,13,183,0
14733,4,12,449.0,1692235.0,9,861,0
14740,10,21,4838759.0,5994077.0,251,1750,0
14790,5,9,16620.0,42170.0,49,50,0
1323,5,14,25039.0,536127.0,18,710,0
1329,5,13,294.0,571299.0,6,548,0
14806,7,20,6075506.0,227207.0,3178,840,0
14820,7,17,176282.0,1028506.0,19,363,0
14834,8,21,242475.0,785514.0,205,648,0
14839,7,20,292837.0,1042140.0,572,524,0
14851,5,17,436462.0,1363167.0,64,683,0
14867,6,13,27721.0,348141.0,26,591,0
229543,0,2,0.0,12663.0,0,39,0
34644,3,0,7751.0,0.0,12,0,0
539049,6,2,21482.0,8106.0,71,3,0
917680,0,1,0.0,73.0,0,1,0
28621,7,14,218164.0,835226.0,53,355,0
32949,14,5,402980.0,10529.0,1270,23,0
537932,1,3,142.0,70446.0,1,262,0
537957,1,1,171.0,1565.0,1,15,0
537965,1,1,62.0,13564.0,1,95,0
262327,2,1,3519339.0,20072.0,80,2,0
45879,5,4,31965.0,3520139.0,7,94,0
98490,0,4,0.0,57272.0,0,85,0
14983,6,9,3472.0,6008.0,9,12,0
13756,4,7,233584.0,208856.0,474,145,0
32971,1,1,1200.0,1200.0,1,1,0
215,13,6,599853.0,49145.0,2255,72,0
15324,11,3,23515.0,8111.0,86,8,0
15326,3,8,25707.0,18055.0,73,124,0
15327,6,16,3485192.0,611041.0,4517,467,0
15328,4,12,32080.0,1009779.0,52,1312,0
1605869,0,1,0.0,1033.0,0,30,0
248184,6,2,4031.0,8606.0,113,3,0
262385,1,2,15064.0,2338176.0,4,83,0
653574,1,3,2335553.0,312570.0,80,23,0
950516,0,1,0.0,10729.0,0,11,0
248,8,15,189265.0,55306.0,189,77,0
313,418,89,2414881.0,274781.0,12581,255,-1
644,855,0,1699343.0,0.0,6567,0,-1
15671,72,18,73866.0,1984.0,1306,27,0
15358,45,3,4113.0,157.0,72,4,0
15450,5,2,247201.0,2379.0,419,8,0
15681,10,8,740288.0,644050.0,887,64,0
14361,13,9,263961.0,22870.0,651,18,0
349,3,1,92.0,5.0,6,1,0
708,40,3,756906.0,2981.0,2579,13,0
377,95,14,1841003.0,12217.0,4457,32,-1
14176,145,4,1158864.0,2291.0,2315,4,-1
131320,2,3,45701.0,45432.0,61,127,0
15522,18,3,31864.0,374.0,130,6,0
146464,1,0,148.0,0.0,1,0,0
33018,26,16,2202793.0,3262350.0,1600,5257,-1
15010,7,14,3249537.0,306009.0,5234,247,0
29902,3,8,165169.0,79672.0,280,226,0
469027,4,6,1674932.0,1910385.0,80,410,0
219325,5,12,8450.0,15920.0,56,111,0
1114363,0,1,0.0,49.0,0,1,0
30923,10,8,283849.0,231518.0,336,163,0
1376507,0,1,0.0,3740.0,0,13,0
23961,4,21,7380.0,510859.0,26,626,0
1016066,0,1,0.0,6294.0,0,1,0
26746,8,4,80122.0,20737.0,64,58,0
15811,7,1,11126.0,164.0,18,1,0
1387,425,0,358630.0,0.0,1540,0,-1
15037,134,85,2617864.0,320944.0,4662,343,-1
13789,81,0,228322.0,0.0,1471,0,0
15824,98,111,288240.0,29243899.0,1621,92616,-1
15257,154,81,3598159.0,413166.0,5057,518,-1
14905,103,2,65121.0,4454.0,764,2,0
15169,17,8,81156.0,27889.0,147,48,0
15853,28,14,142139.0,11882.0,306,35,0
13717,346,65,846299.0,78688.0,17238,130,-1
15398,21,4,5505.0,423.0,55,7,0
14943,25,0,23222.0,0.0,44,0,0
15870,5,1,2425.0,24482.0,7,25,0
15494,49,44,2213653.0,551788.0,1725,307,-1
13741,240,181,12835075.0,3901479.0,18846,1752,-1
273,12,15,395607.0,522457.0,579,496,0
