,in_degree,out_degree,in_strength_total,out_strength_total,label
44030,0,1,0,218,0
44031,1,0,5233,0,0
44032,0,2,0,9015,0
44033,0,2,0,10818,0
44034,6,0,237524,0,0
44035,0,2,0,115,0
44036,1,0,9978,0,0
44037,1,1,3400,1942,0
44038,0,1,0,90,0
44039,0,1,0,1336,0
44040,0,1,0,798,0
44041,0,1,0,1280,0
44042,0,1,0,235635,0
44043,0,1,0,522,0
44044,0,1,0,210735,0
44045,0,1,0,2323,0
44046,14,16,205759,181425,0
44047,1,0,1998,0,0
44048,1,0,44,0,0
44049,1,0,188,0,0
44050,1,0,4041,0,0
44051,1,0,25,0,0
44052,1,0,1205,0,0
44053,1,0,371,0,0
44054,1,0,14988,0,0
44055,1,0,50084,0,0
44056,1,0,679,0,0
44057,5,4,184544,234378,1
44058,1,0,72439,0,0
44059,1,0,15,0,0
44060,1,1,4395,1463,0
44061,0,1,0,135956,0
44062,0,1,0,1125,0
44063,0,2,0,151,0
44064,1,2,814535,1031,0
44065,1,0,494,0,0
44066,0,2,0,720,0
44067,0,2,0,137978,0
44068,0,1,0,13958,0
44069,0,1,0,96,0
44070,0,2,0,160769,0
44071,0,2,0,10245,0
44072,0,1,0,34118,0
44073,1,2,7987,454,0
44074,1,2,287844,4344,0
44075,1,0,35449,0,0
44076,1,0,299,0,0
44077,1,0,1874,0,0
44078,1,0,81,0,0
44079,0,1,0,132,0
44080,0,2,0,6435,0
44081,2,0,2267,0,0
44082,0,1,0,814535,0
44083,0,1,0,659,0
44084,0,1,0,8266,0
44085,0,1,0,2522,0
44086,0,1,0,9840,0
44087,0,1,0,231,0
44088,0,1,0,31,0
44089,2,2,1482,12082,0
44090,1,1,21,714,0
44091,0,1,0,102,0
44092,0,1,0,70,0
44093,0,2,0,143700,0
44094,0,4,0,23426,0
44095,1,0,387,0,0
44096,1,0,552,0,0
44097,0,1,0,556,0
44098,0,1,0,32556,0
44099,0,1,0,5222,0
44100,0,1,0,2906,0
44101,0,1,0,103150,0
44102,0,1,0,1058,0
44103,0,1,0,3628,0
44104,0,1,0,46,0
44105,0,1,0,7785,0
44106,0,1,0,1029,0
44107,0,1,0,126,0
44108,0,1,0,2083,0
44109,0,1,0,21,0
44110,1,1,133,25259,0
44111,0,1,0,133,0
44112,0,13,0,308653,0
44113,1,0,326,0,0
44114,1,0,23987,0,0
44115,1,0,103,0,0
44116,1,0,3627,0,0
44117,1,0,1300,0,0
44118,2,0,54591,0,0
44119,2,0,17791,0,0
44120,2,0,1100,0,0
44121,1,0,118,0,0
44122,1,0,7439,0,0
44123,1,0,192,0,0
44124,1,0,13849,0,0
44125,1,0,4713,0,0
44126,1,0,201,0,0
44127,1,3,155910,4838,0
44128,1,1,593,345694,0
44129,4,1,20690,695,0
44130,0,1,0,9574,0
44131,0,1,0,10907,0
44132,0,1,0,20,0
44133,0,1,0,189,0
44134,0,1,0,12574,0
44135,0,2,0,67030,0
44136,0,1,0,19366,0
44137,0,1,0,4488,0
44138,0,1,0,237431,0
44139,0,1,0,616,0
44140,0,1,0,1348,0
44141,0,1,0,2017,0
44142,0,1,0,3540,0
44143,0,1,0,6686,0
44144,0,1,0,64,0
44145,0,1,0,177,0
44146,0,1,0,27,0
44147,0,1,0,1145,0
44148,0,1,0,23451,0
44149,0,1,0,776,0
44150,0,1,0,12426,0
44151,0,1,0,1670,0
44152,0,1,0,459,0
44153,0,1,0,2093,0
44154,0,1,0,366,0
44155,1,1,3110,141,0
44156,0,4,0,14295,0
44157,2,0,14619,0,0
44158,1,0,257,0,0
44159,0,1,0,9697,0
44160,0,1,0,13344,0
44161,0,1,0,1512,0
44162,0,1,0,8363,0
44163,2,4,23354,477084,0
44164,1,0,1752,0,0
44165,1,0,29283,0,0
44166,1,0,3999,0,0
44167,0,1,0,5838,0
44168,5,3,16029,815066,0
44169,1,1,73,1908,0
44170,0,2,0,300624,0
44171,0,1,0,1793,0
44172,0,2,0,15946,0
44173,2,0,773,0,0
44174,1,6,184,105771,0
44175,1,0,83,0,0
44176,1,0,561,0,0
44177,1,0,25,0,0
44178,1,0,48294,0,0
44179,0,1,0,184,0
44180,1,0,737,0,0
44181,0,2,0,11582,0
44182,0,2,0,1950,0
44183,0,1,0,18927,0
44184,0,1,0,450267,0
44185,0,1,0,15,0
44186,0,1,0,2100,0
44187,0,1,0,5940,0
44188,3,6,3929,292813,0
44189,1,0,59,0,0
44190,1,0,335,0,0
44191,0,1,0,1162,0
44192,0,2,0,4229,0
44193,0,3,0,109028,0
44194,2,0,9413,0,0
44195,0,2,0,17245,0
44196,0,3,0,13315,0
44197,0,2,0,1963,0
44198,0,1,0,366,0
44199,0,1,0,5150,0
44200,0,1,0,32161,0
44201,0,2,0,2537,0
44202,1,1,627,10491,0
44203,1,1,86314,4339,0
44204,2,1,3176,8328,0
44205,0,1,0,282,0
44206,0,2,0,247,0
44207,0,1,0,12495,0
44208,0,1,0,4433,0
44209,0,1,0,2342,0
44210,0,1,0,3356,0
44211,0,1,0,2,0
44212,0,46,0,2267125,0
44213,1,0,11,0,0
44214,1,0,4060,0,0
44215,1,0,195,0,0
44216,1,0,606,0,0
44217,1,0,26556,0,0
44218,1,0,13865,0,0
44219,1,0,70,0,0
44220,1,0,7546,0,0
44221,1,0,2929,0,0
44222,1,0,167,0,0
44223,1,0,132,0,0
44224,1,0,728,0,0
44225,1,0,6727,0,0
44226,1,0,406,0,0
44227,1,0,1453,0,0
44228,1,0,73418,0,0
44229,2,2,12120,9516,0
44230,1,0,16,0,0
44231,1,0,44,0,0
44232,1,0,19291,0,0
44233,1,0,156,0,0
44234,1,0,91459,0,0
44235,1,0,20150,0,0
44236,1,0,1,0,0
44237,1,0,5004,0,0
44238,1,0,1,0,0
44239,1,0,1139,0,0
44240,1,0,1658,0,0
44241,1,0,12,0,0
44242,1,0,20070,0,0
44243,1,0,477,0,0
44244,1,0,6483,0,0
44245,1,0,189,0,0
44246,1,0,1889361,0,0
44247,1,0,32561,0,0
44248,1,0,3417,0,0
44249,1,0,720,0,0
44250,1,0,0,0,0
44251,1,0,1881,0,0
44252,1,0,881,0,0
44253,0,1,0,589,0
44254,1,0,6070,0,0
44255,0,1,0,3288,0
44256,0,2,0,1877,0
44257,1,0,1841,0,0
44258,1,0,381,0,0
44259,1,0,499,0,0
44260,1,0,4460,0,0
44261,1,1,148,273,0
44262,0,1,0,301,0
44263,0,3,0,20706,0
44264,1,0,673,0,0
44265,1,3,634,3482,0
44266,1,0,2345,0,0
44267,0,1,0,10,0
44268,0,1,0,5,0
44269,0,1,0,1211,0
44270,0,1,0,168,0
44271,0,1,0,78,0
44272,0,1,0,187,0
44273,0,1,0,750,0
44274,0,1,0,3933,0
44275,0,1,0,5458,0
44276,0,1,0,7414,0
44277,0,1,0,699,0
44278,0,1,0,2078,0
44279,0,1,0,11993,0
44280,0,2,0,1818,0
44281,1,0,1433,0,0
44282,0,1,0,13822,0
44283,0,1,0,928,0
44284,1,0,31,0,0
44285,1,0,1156,0,0
44286,0,1,0,827,0
44287,0,1,0,21,0
44288,0,1,0,7,0
44289,0,1,0,21445,0
44290,0,1,0,47989,0
44291,0,1,0,63211,0
44292,0,1,0,3097,0
44293,0,1,0,191,0
44294,0,1,0,50977,0
44295,0,2,0,2799,0
44296,2,1,6208,157,0
44297,0,1,0,1877,0
44298,0,1,0,37764,0
44299,0,1,0,79,0
44300,0,1,0,7167,0
44301,0,1,0,478,0
44302,0,1,0,65,0
44303,0,1,0,1616,0
44304,1,1,130,11822,0
44305,0,1,0,16203,0
44306,0,1,0,9439,0
44307,0,1,0,185176,0
44308,0,2,0,1532,0
44309,0,1,0,6078,0
44310,0,1,0,1190,0
44311,1,3,3190,81292,0
44312,1,1,420,3190,0
44313,0,1,0,810,0
44314,0,1,0,1969058,0
44315,0,1,0,8312,0
44316,0,1,0,5,0
44317,0,1,0,1284,0
44318,0,1,0,1516,0
44319,0,1,0,756,0
44320,0,1,0,1263,0
44321,0,1,0,1,0
44322,0,1,0,862,0
44323,0,1,0,260,0
44324,0,1,0,23911,0
44325,0,1,0,234,0
44326,0,1,0,8504,0
44327,0,1,0,182,0
44328,0,1,0,270804,0
44329,0,1,0,109,0
44330,0,1,0,291,0
44331,0,1,0,7161,0
44332,0,1,0,7585,0
44333,0,1,0,10426,0
44334,0,1,0,192,0
44335,0,1,0,1432,0
44336,0,1,0,482,0
44337,0,1,0,1722,0
44338,0,1,0,60,0
44339,0,1,0,819,0
44340,0,1,0,4383,0
44341,0,1,0,41818,0
44342,0,1,0,503,0
44343,0,1,0,87827,0
44344,0,1,0,422,0
44345,0,1,0,5469,0
44346,0,1,0,6979,0
44347,0,1,0,561,0
44348,0,1,0,11339,0
44349,0,1,0,233,0
44350,0,1,0,199728,0
44351,0,2,0,31021,0
44352,1,0,5949,0,0
44353,0,2,0,891,0
44354,0,1,0,54,0
44355,0,1,0,324,0
44356,0,1,0,119,0
44357,1,0,29,0,0
44358,1,0,43468,0,0
44359,1,0,4366,0,0
44360,1,0,125071,0,0
44361,1,0,25923,0,0
44362,1,0,1509,0,0
44363,1,0,218,0,0
44364,1,0,738,0,0
44365,1,1,1791,466,0
44366,1,1,378887,6149,0
44367,1,0,142,0,0
44368,1,0,20754,0,0
44369,2,0,38795,0,0
44370,1,0,1754,0,0
44371,0,1,0,78467,0
44372,0,1,0,419,0
44373,0,1,0,6454,0
44374,0,1,0,726,0
44375,0,1,0,175,0
44376,0,3,0,39874,0
44377,1,0,88,0,0
44378,1,0,4,0,0
44379,1,0,11,0,0
44380,1,0,23788,0,0
44381,1,0,7238,0,0
44382,0,5,0,128622,0
44383,1,0,956,0,0
44384,1,0,56070,0,0
44385,0,1,0,130,0
44386,0,1,0,10215,0
44387,0,3,0,787,0
44388,0,1,0,73,0
44389,0,4,0,2514,0
44390,1,0,0,0,0
44391,1,0,713,0,0
44392,1,2,341,470,0
44393,0,2,0,2790,0
44394,0,2,0,655,0
44395,0,2,0,2265,0
44396,0,2,0,2245242,0
44397,0,1,0,1773,0
44398,0,2,0,1679,0
44399,1,1,1116,2273,0
44400,0,1,0,121,0
44401,0,1,0,303534,0
44402,0,1,0,156,0
44403,0,2,0,44166,0
44404,0,1,0,4789,0
44405,1,1,13258,6513,0
44406,2,0,3176,0,0
44407,1,0,2264,0,0
44408,1,0,17766,0,0
44409,0,2,0,68765,0
44410,3,2,77317,1711,0
44411,0,1,0,955,0
44412,0,1,0,7079,0
44413,0,1,0,317,0
44414,0,1,0,1178,0
44415,0,1,0,781,0
44416,1,6,30394,1232022,0
44417,1,0,8805,0,0
44418,1,0,9311,0,0
44419,1,1,1206642,30394,0
44420,1,0,6612,0,0
44421,0,1,0,2192,0
44422,0,1,0,17397,0
44423,0,2,0,2383,0
44424,1,0,23,0,0
44425,1,0,1891,0,0
44426,1,0,104,0,0
44427,1,0,165020,0,0
44428,1,0,18,0,0
44429,0,1,0,1013,0
44430,0,1,0,330,0
44431,0,1,0,298,0
44432,0,1,0,358,0
44433,1,0,25411,0,0
44434,0,3,0,57164,0
44435,0,1,0,388164,0
44436,0,2,0,305081,0
44437,0,1,0,706,0
44438,0,1,0,11004,0
44439,0,1,0,723,0
44440,0,2,0,73749,0
44441,0,1,0,32,0
44442,0,1,0,810,0
44443,0,1,0,10,0
44444,0,1,0,2378,0
44445,0,1,0,447,0
44446,0,1,0,6935,0
44447,0,1,0,10912,0
44448,0,1,0,8770,0
44449,0,1,0,6047,0
44450,0,1,0,3426,0
44451,0,1,0,6059,0
44452,0,1,0,1674,0
44453,0,1,0,441,0
44454,0,1,0,72305,0
44455,0,1,0,139,0
44456,0,1,0,8506,0
44457,0,2,0,5102,0
44458,0,2,0,2634083,0
44459,0,1,0,12989,0
44460,0,6,0,255196,0
44461,1,0,236389,0,0
44462,1,0,9291,0,0
44463,2,0,8705,0,0
44464,1,2,2481,269504,0
44465,0,7,0,203473,0
44466,1,0,5821,0,0
44467,1,0,67606,0,0
44468,2,0,40990,0,0
44469,0,1,0,46,0
44470,1,0,438,0,0
44471,0,3,0,20110,0
44472,1,0,291,0,0
44473,1,1,18079,121672,0
44474,0,5,0,6615,0
44475,1,0,5177,0,0
44476,0,3,0,54436,0
44477,0,2,0,4790,0
44478,0,1,0,339,0
44479,0,4,0,47720,0
44480,1,0,25211,0,0
44481,1,0,22052,0,0
44482,1,3,293,5452,0
44483,1,0,2956,0,0
44484,1,0,1313,0,0
44485,0,1,0,348042,0
44486,0,1,0,204,0
44487,0,1,0,11098,0
44488,1,0,27636,0,0
44489,1,0,68,0,0
44490,2,0,198,0,0
44491,1,0,40,0,0
44492,1,0,328,0,0
44493,1,0,11220,0,0
44494,1,0,14095,0,0
44495,1,0,469,0,0
44496,8,1,81484,6452,0
44497,0,1,0,46,0
44498,0,1,0,51183,0
44499,0,1,0,141,0
44500,0,1,0,3003,0
44501,0,1,0,9,0
44502,0,5,0,3009,0
44503,1,1,1196,80066,0
44504,0,2,0,4396,0
44505,0,1,0,456,0
44506,0,1,0,560,0
44507,0,1,0,71,0
44508,0,1,0,427,0
44509,0,2,0,1316,0
44510,0,1,0,203,0
44511,0,4,0,453672,0
44512,1,0,446440,0,0
44513,1,0,116,0,0
44514,0,1,0,7,0
44515,0,3,0,1225,0
44516,4,0,9191,0,0
44517,0,1,0,2742,0
44518,0,1,0,5740,0
44519,0,2,0,199166,0
44520,0,1,0,2229,0
44521,0,1,0,121,0
44522,0,1,0,20463,0
44523,0,1,0,33,0
44524,0,1,0,886,0
44525,0,1,0,648,0
44526,0,1,0,223,0
44527,1,1,570458,66,0
44528,1,3,2273,12875,0
44529,1,0,3674,0,0
44530,0,1,0,2273,0
44531,0,1,0,14754,0
44532,1,5,9191,8962,0
44533,1,0,305,0,0
44534,1,0,448,0,0
44535,1,0,3324,0,0
44536,1,1,3122,125773,0
44537,1,0,7135,0,0
44538,1,0,1881,0,0
44539,1,0,42,0,0
44540,1,0,7,0,0
44541,1,0,3036,0,0
44542,1,4,11347,13788,0
44543,1,0,2438,0,0
44544,1,0,8502,0,0
44545,1,0,1025,0,0
44546,0,3,0,21134,0
44547,1,0,428,0,0
44548,0,1,0,8711,0
44549,0,1,0,9191,0
44550,0,1,0,35,0
44551,0,1,0,97,0
44552,0,1,0,186282,0
44553,1,3,816,6105,0
44554,0,4,0,11575,0
44555,1,0,153,0,0
44556,1,0,4391,0,0
44557,1,1,11982,3944,0
44558,1,2,28205,217,0
44559,0,2,0,15725,0
44560,0,2,0,1354,0
44561,1,1,1284,58,0
44562,0,1,0,169,0
44563,0,1,0,25047,0
44564,0,1,0,10822,0
44565,1,1,145,942,0
44566,0,1,0,3231,0
44567,0,1,0,4607,0
44568,1,0,473438,0,0
44569,1,0,1338,0,0
44570,0,1,0,28435,0
44571,0,1,0,14057,0
44572,0,5,0,7935,0
44573,1,0,6936,0,0
44574,3,0,69053,0,0
44575,1,0,52,0,0
44576,1,0,64,0,0
44577,0,4,0,82439,0
44578,1,0,918,0,0
44579,2,6,20460,215002,0
44580,1,0,6716,0,0
44581,1,0,5281,0,0
44582,1,5,1105,2992,0
44583,1,2,12,889,0
44584,0,1,0,478,0
44585,0,1,0,30055,0
44586,0,1,0,15299,0
44587,0,1,0,3864,0
44588,0,1,0,52447,0
44589,0,1,0,58,0
44590,0,1,0,1770,0
44591,0,1,0,8402,0
44592,0,1,0,4410,0
44593,0,1,0,417,0
44594,0,1,0,437,0
44595,0,1,0,5631,0
44596,0,1,0,2448,0
44597,0,1,0,1273,0
44598,0,1,0,4315,0
44599,0,1,0,25905,0
44600,0,1,0,90274,0
44601,0,1,0,336,0
44602,0,1,0,5946,0
44603,0,1,0,192,0
44604,0,1,0,29335,0
44605,0,1,0,19999,0
44606,0,1,0,1755,0
44607,0,1,0,283,0
44608,0,2,0,1768,0
44609,1,0,1045,0,0
44610,4,9,21721,102001,0
44611,1,0,157,0,0
44612,1,0,2619,0,0
44613,1,1,1048,8280,0
44614,1,1,60247,2812,0
44615,1,0,12205,0,0
44616,1,0,24084,0,0
44617,0,1,0,264,0
44618,0,1,0,263,0
44619,0,1,0,18382,0
44620,0,1,0,14228,0
44621,0,2,0,584304,0
44622,0,1,0,124,0
44623,0,1,0,569,0
44624,0,1,0,482848,0
44625,0,1,0,4122,0
44626,0,1,0,123,0
44627,0,1,0,37,0
44628,0,4,0,10395,0
44629,1,0,6743,0,0
44630,0,1,0,34042,0
44631,1,0,190,0,0
44632,0,1,0,1109,0
44633,0,1,0,4566,0
44634,1,1,54555,15,0
44635,0,3,0,27609,0
44636,0,1,0,693,0
44637,0,1,0,1385,0
44638,0,1,0,9168,0
44639,0,1,0,289103,0
44640,0,1,0,106,0
44641,0,1,0,315100,0
44642,0,2,0,55238,0
44643,1,1,737,19,0
44644,0,1,0,29842,0
44645,2,2,4817009,3691,0
44646,1,0,2368,0,0
44647,1,0,174,0,0
44648,1,0,75014,0,0
44649,1,0,18193,0,0
44650,1,0,3196,0,0
44651,0,3,0,10876,0
44652,1,0,3290,0,0
44653,0,1,0,1040,0
44654,0,1,0,5545,0
44655,0,1,0,251,0
44656,1,1,236945,319155,0
44657,0,1,0,408,0
44658,0,1,0,1615,0
44659,0,1,0,745,0
44660,0,1,0,19,0
44661,0,1,0,44,0
44662,1,0,6848,0,0
44663,0,1,0,183,0
44664,0,3,0,3756,0
44665,1,1,3352,1661,0
44666,1,2,170,6415,0
44667,0,1,0,6718,0
44668,0,1,0,5719,0
44669,0,1,0,264,0
44670,0,1,0,445884,0
44671,1,0,37403,0,0
44672,0,1,0,42,0
44673,0,1,0,32642,0
44674,0,1,0,11687,0
44675,0,1,0,2780,0
44676,0,1,0,5815,0
44677,0,3,0,48631,0
44678,1,0,23349,0,0
44679,0,1,0,1411,0
44680,1,2,99,3696,0
44681,0,1,0,99,0
44682,0,1,0,26667,0
44683,0,1,0,320,0
44684,0,1,0,5161,0
44685,0,1,0,96,0
44686,0,1,0,11213,0
44687,0,1,0,138,0
44688,0,1,0,195682,0
44689,0,1,0,1585019,0
44690,0,1,0,4087,0
44691,0,1,0,2,0
44692,0,1,0,38950,0
44693,0,2,0,40324,0
44694,1,3,7,2279,0
44695,1,0,111,0,0
44696,1,1,1233,7,0
44697,0,2,0,72081,0
44698,0,1,0,43129,0
44699,0,1,0,37150,0
44700,0,1,0,1058,0
44701,0,1,0,345,0
44702,0,1,0,370,0
44703,1,0,2964,0,0
44704,1,0,5,0,0
44705,1,0,3161,0,0
44706,1,0,36984,0,0
44707,1,0,9278,0,0
44708,1,0,62,0,0
44709,1,0,3609,0,0
44710,1,0,88063,0,0
44711,1,0,2238,0,0
44712,1,0,659,0,0
44713,1,0,21,0,0
44714,1,0,705,0,0
44715,1,0,2613,0,0
44716,1,0,945,0,0
44717,1,0,50509,0,0
44718,1,0,23488,0,0
44719,1,0,106,0,0
44720,1,0,509,0,0
44721,1,0,469,0,0
44722,1,0,12,0,0
44723,1,0,481,0,0
44724,1,0,463,0,0
44725,1,0,260,0,0
44726,1,0,1790,0,0
44727,0,1,0,562,0
44728,0,1,0,2590,0
44729,0,6,0,68750,0
44730,1,0,28631,0,0
44731,1,0,409,0,0
44732,0,1,0,61749,0
44733,1,1,3353,1317,0
44734,0,1,0,429,0
44735,0,1,0,3013,0
44736,0,2,0,13743,0
44737,1,0,22837,0,0
44738,1,3,492,2251,0
44739,1,0,198,0,0
44740,0,3,0,11732,0
44741,5,3,92183,44607,0
44742,1,0,36301,0,0
44743,1,0,8254,0,0
44744,1,0,52,0,0
44745,0,1,0,10458,0
44746,0,1,0,58911,0
44747,0,1,0,1357,0
44748,0,1,0,10449,0
44749,0,1,0,17385,0
44750,0,1,0,7,0
44751,0,1,0,2337,0
44752,0,2,0,45165,0
44753,0,1,0,68563,0
44754,0,2,0,3339,0
44755,0,1,0,41,0
44756,1,0,53934,0,0
44757,1,0,1467,0,0
44758,0,1,0,342,0
44759,0,2,0,3821,0
44760,1,4,2208,19247,0
44761,1,0,10323,0,0
44762,1,0,270,0,0
44763,2,0,7490,0,0
44764,0,13,0,159134,0
44765,2,2,17200,37045,0
44766,1,0,103837,0,0
44767,2,1,6804,13,0
44768,1,0,556,0,0
44769,1,0,2758,0,0
44770,1,0,175,0,0
44771,1,0,5678,0,0
44772,1,1,36558,21937,0
44773,1,0,13,0,0
44774,1,0,414,0,0
44775,0,2,0,2831,0
44776,0,1,0,9869,0
44777,0,1,0,5886,0
44778,0,1,0,7272,0
44779,0,1,0,967,0
44780,0,1,0,100006,0
44781,0,1,0,17787,0
44782,0,1,0,119291,0
44783,0,1,0,73,0
44784,0,1,0,17772,0
44785,0,1,0,482,0
44786,0,1,0,4296,0
44787,0,1,0,332,0
44788,0,1,0,224,0
44789,0,1,0,1707,0
44790,0,1,0,535,0
44791,0,1,0,355,0
44792,0,1,0,163,0
44793,0,1,0,4955,0
44794,0,1,0,6609,0
44795,0,1,0,1931,0
44796,0,1,0,88,0
44797,0,1,0,147081,0
44798,0,1,0,388,0
44799,1,2,1453,24462,0
44800,1,0,24127,0,0
44801,0,1,0,1939,0
44802,0,1,0,177551,0
44803,0,1,0,5075,0
44804,0,1,0,111,0
44805,0,1,0,1373,0
44806,0,1,0,860,0
44807,0,1,0,4241,0
44808,0,1,0,99,0
44809,0,1,0,755,0
44810,1,0,3656,0,0
44811,0,2,0,53,0
44812,0,1,0,18719,0
44813,0,1,0,2475,0
44814,1,0,122786,0,0
44815,1,0,339,0,0
44816,1,1,692,7770,0
44817,1,0,86,0,0
44818,1,0,563,0,0
44819,1,1,133,7226,0
44820,1,0,278247,0,0
44821,1,0,13758,0,0
44822,0,1,0,2221,0
44823,1,0,9,0,0
44824,0,1,0,491,0
44825,2,1,1954,350,0
44826,0,1,0,362,0
44827,0,2,0,6235,0
44828,0,3,0,22084,0
44829,1,0,1081,0,0
44830,0,1,0,511,0
44831,1,2,180,1060359,0
44832,1,1,281,2086,0
44833,0,2,0,13439,0
44834,1,1,13430,1191,0
44835,0,1,0,2910,0
44836,1,1,261,335,0
44837,1,0,207,0,0
44838,1,1,277,142,0
44839,0,1,0,1291,0
44840,1,2,335,5803,0
44841,0,1,0,3260,0
44842,0,1,0,33,0
44843,1,0,33,0,0
44844,0,1,0,350,0
44845,1,3,208,10105,0
44846,1,0,7710,0,0
44847,0,1,0,208,0
44848,0,1,0,4127,0
44849,0,1,0,3331,0
44850,1,2,195,8886,0
44851,1,1,183,789,0
44852,2,0,170,0,0
44853,0,1,0,763,0
44854,1,0,8310,0,0
44855,1,0,576,0,0
44856,0,1,0,1035,0
44857,1,1,41998,1306,0
44858,1,0,3650,0,0
44859,0,2,0,14248,0
44860,1,0,12795,0,0
44861,0,1,0,86,0
44862,0,1,0,1681,0
44863,0,2,0,17515,0
44864,1,0,1067,0,0
44865,0,2,0,11788,0
44866,0,1,0,390,0
44867,0,1,0,188,0
44868,0,1,0,5582,0
44869,0,1,0,1202,0
44870,0,1,0,4011,0
44871,1,2,396,36458,0
44872,4,0,34941,0,0
44873,0,1,0,755,0
44874,1,0,50963,0,0
44875,1,0,879,0,0
44876,1,1,27,14,0
44877,1,0,11,0,0
44878,1,1,2522,259,0
44879,1,1,488,11421,0
44880,1,0,7279,0,0
44881,1,1,157,14,0
44882,1,1,1383,2037,0
44883,1,1,39463,2558,0
44884,1,0,36917,0,0
44885,1,0,31,0,0
44886,1,0,7741,0,0
44887,1,0,1419,0,0
44888,1,1,4,75,0
44889,0,1,0,5468,0
44890,0,1,0,91,0
44891,0,1,0,153,0
44892,0,1,0,322,0
44893,0,1,0,308156,0
44894,0,1,0,1179,0
44895,0,1,0,3653,0
44896,0,4,0,19410,0
44897,1,0,14300,0,0
44898,1,0,1589,0,0
44899,0,1,0,267,0
44900,0,1,0,27487,0
44901,0,1,0,14,0
44902,0,1,0,287,0
44903,0,1,0,6139,0
44904,0,1,0,14972,0
44905,0,1,0,220,0
44906,0,1,0,237,0
44907,0,1,0,23934,0
44908,0,1,0,1579,0
44909,0,1,0,5606,0
44910,0,1,0,48802,0
44911,1,0,43467,0,0
44912,1,0,24204,0,0
44913,1,0,5147,0,0
44914,0,1,0,264,0
44915,0,3,0,147968,0
44916,1,0,144205,0,0
44917,2,0,776,0,0
44918,0,1,0,163,0
44919,0,2,0,9439,0
44920,4,5,20362,12213,0
44921,1,1,1925,7348,0
44922,0,1,0,1925,0
44923,1,1,449,19646,0
44924,0,1,0,17021,0
44925,0,1,0,2018,0
44926,0,1,0,58131,0
44927,0,1,0,358,0
44928,1,1,57860,8,1
44929,0,1,0,8418,0
44930,0,1,0,269,0
44931,0,1,0,525,0
44932,0,1,0,41,0
44933,0,1,0,15169,0
44934,0,1,0,2419,0
44935,0,1,0,1165,0
44936,0,1,0,550,0
44937,0,1,0,1339,0
44938,0,1,0,7446,0
44939,0,1,0,483,0
44940,1,0,68,0,0
44941,1,0,6214,0,0
44942,0,1,0,17795,0
44943,0,1,0,12308,0
44944,1,0,640,0,0
44945,0,1,0,4022,0
44946,0,2,0,726,0
44947,0,2,0,5716,0
44948,0,2,0,1195030,0
44949,1,1,893191,215561,0
44950,0,1,0,2013,0
44951,1,0,6293,0,0
44952,0,4,0,32242,0
44953,1,0,2126,0,0
44954,0,2,0,897698,0
44955,1,0,4507,0,0
44956,0,1,0,44,0
44957,0,1,0,2830,0
44958,0,1,0,6346,0
44959,0,1,0,445,0
44960,0,1,0,1249,0
44961,0,1,0,365,0
44962,0,1,0,1595,0
44963,0,1,0,4952,0
44964,0,1,0,4929,0
44965,0,1,0,2109,0
44966,0,1,0,25411,0
44967,0,1,0,3331,0
44968,0,1,0,523,0
44969,0,1,0,18015,0
44970,0,1,0,333,0
44971,0,1,0,11615,0
44972,0,1,0,1682,0
44973,0,1,0,1038,0
44974,0,1,0,957,0
44975,0,1,0,4595,0
44976,0,1,0,2369,0
44977,0,1,0,14132,0
44978,0,1,0,1399,0
44979,0,1,0,552,0
44980,0,1,0,28624,0
44981,0,1,0,6022,0
44982,0,1,0,3739,0
44983,0,1,0,129,0
44984,0,1,0,6598,0
44985,0,2,0,51697,0
44986,3,2,5005,1177,0
44987,4,2,27139,217,0
44988,0,1,0,2247,0
44989,0,1,0,694,0
44990,0,1,0,854,0
44991,0,1,0,5851,0
44992,0,1,0,285,0
44993,1,1,360,1534,0
44994,0,2,0,5241,0
44995,3,2,6745,19535,0
44996,2,0,262566,0,0
44997,0,3,0,520,0
44998,1,0,26,0,0
44999,1,1,300,88,0
45000,0,1,0,1080,0
45001,1,2,1122,23482,0
45002,0,2,0,142187,0
45003,0,2,0,15249,0
45004,1,1,12996,33,0
45005,0,2,0,2426,0
45006,0,1,0,74375,0
45007,0,1,0,26,0
45008,0,1,0,1167,0
45009,0,1,0,8,0
45010,0,1,0,605,0
45011,0,1,0,315,0
45012,0,2,0,123713,0
45013,0,1,0,339,0
45014,0,1,0,5657,0
45015,0,1,0,6250,0
45016,1,1,9863,36,0
45017,1,1,3968,19,0
45018,1,0,12262,0,0
45019,0,1,0,202,0
45020,0,1,0,12,0
45021,0,1,0,180,0
45022,0,1,0,539,0
45023,0,3,0,2715,0
45024,0,1,0,94356,0
45025,0,1,0,49,0
45026,0,2,0,2623,0
45027,0,1,0,2,0
45028,0,1,0,538,0
45029,0,2,0,203,0
45030,1,0,13,0,0
45031,0,1,0,4,0
45032,0,1,0,117976,0
45033,0,1,0,6246,0
45034,0,1,0,2861,0
45035,1,0,233,0,0
45036,1,0,34144,0,0
45037,1,0,9246,0,0
45038,1,1,1957,31533,0
45039,1,0,3173,0,0
45040,2,2,13398,172316,0
45041,0,2,0,2656,0
45042,0,1,0,7529,0
45043,0,1,0,310,0
45044,0,1,0,1037,0
45045,2,0,311843,0,0
45046,0,1,0,120,0
45047,0,1,0,15922,0
