,source,target,Total,Count
34979,1565949,27883,369,1
34980,7720,484280,115,1
34981,33636,102722,1077,2
34982,33636,348213,450,1
34983,17813,7720,770,5
34984,17813,829,178,1
34985,17813,951975,1397,3
34986,17813,5738,2108,1
34987,359541,7720,247,1
34988,359541,5565,408,1
34989,862642,7720,482,1
34990,862642,10146,4443,3
34991,862642,21729,5059,8
34992,862642,21730,55310,85
34993,26758,7720,179,1
34994,26758,26759,484,2
34995,1185058,7720,111,1
34996,1185058,2054,17320,7
34997,608516,7720,3,1
34998,608516,7544,269,1
34999,52933,7720,602,1
35000,52933,9770,1009,2
35001,671672,33636,11012,19
35002,793171,33636,11934,23
35003,562557,33636,32249,71
35004,179096,33636,714,3
35005,179096,5124,6991,58
35006,1474425,33636,5288,18
35007,476350,33636,47800,78
35008,476350,4975,76523,36
35009,348213,15067,2223,8
35010,5124,436599,315,1
35011,5124,1064724,161,1
35012,5124,915232,599,4
35013,5124,1157505,60,1
35014,5124,1157503,193,1
35015,5124,331225,1816,3
35016,5124,121651,322,1
35017,5124,52940,242540,79
35018,5124,1157498,68,1
35019,5124,102279,1966,2
35020,436599,5124,13574,61
35021,1546321,5124,9482,25
35022,1546321,7766,929,6
35023,1038465,5124,1364,8
35024,420547,5124,75,1
35025,1064724,5124,10806,53
35026,859861,5124,377,1
35027,915232,5124,11730,53
35028,64287,5124,196,2
35029,1280491,5124,240,2
35030,220151,5124,718,1
35031,1157505,5124,10955,13
35032,1157505,10484,6398,99
35033,868861,5124,189,1
35034,868861,30673,713,1
35035,1157503,5124,5970,20
35036,331225,5124,57526,98
35037,599274,5124,11569,16
35038,1609754,5124,5899,40
35039,1248350,5124,1888,11
35040,167321,5124,302,1
35041,1222506,5124,12859,90
35042,765535,5124,247,2
35043,765535,23241,8347,20
35044,655891,5124,2048,11
35045,655891,36582,25386,25
35046,655891,17514,5437,12
35047,1157498,5124,4497,19
35048,1157498,18806,197,1
35049,102279,5124,169558,323
35050,982425,5124,17717,64
35051,631391,5124,62997,157
35052,631391,10484,12638,103
35053,7766,1462470,38,1
35054,7766,57944,698,1
35055,75267,7766,239,1
35056,75267,550144,6481,9
35057,75267,1588781,513,5
35058,75267,1588780,42613,30
35059,75267,222899,174498,12
35060,75267,9894,3302,3
35061,564989,7766,646,2
35062,564989,30266,5528,1
35063,564989,1700,123,1
35064,663115,7766,621,2
35065,450741,7766,390,2
35066,1168482,7766,3397,16
35067,1462470,7766,2322,29
35068,1462470,42376,574,1
35069,1196589,7766,2223,15
35070,1196589,58007,27614,155
35071,582471,10484,3071,19
35072,925190,10484,3285,65
35073,10051,10484,52,1
35074,1149975,10484,4505,47
35075,531082,10484,18766,168
35076,710821,10484,3742,61
35077,1157534,10484,9430,172
35078,1157534,18983,247,1
35079,2604,10484,62606,560
35080,2604,71,21818,4
35081,2604,128646,5633,7
35082,2604,1594059,436730,17
35083,2604,3447,38361,39
35084,2604,1594067,13201,13
35085,2604,1594057,33326,39
35086,2604,1594054,13200,13
35087,2604,11516,35,5
35088,2604,110648,60207,147
35089,915254,10484,7005,114
35090,915254,38762,931,1
35091,915254,23790,43597,26
35092,1235289,10484,13073,70
35093,79908,10051,222,8
35094,79908,9597,1500,1
35095,26097,9597,205,1
35096,26097,160780,70834,93
35097,55817,9597,4190,2
35098,55817,3538,667,1
35099,8080,9597,5412,26
35100,8080,528119,3568,5
35101,1143,9597,8155,18
35102,123206,9597,7404,13
35103,123206,1261586,74749,82
35104,123206,658829,52956,42
35105,123206,57950,8574,31
35106,1005766,87056,633,2
35107,1043633,87056,764,1
35108,276368,87056,241,5
35109,17223,1261446,1457,3
35110,709412,7049,13690,19
35111,7047,7049,51,1
35112,7047,7048,21447,92
35113,182013,25060,1646,1
35114,47236,7049,368,1
35115,47236,10120,1806,5
35116,47236,29786,1610,2
35117,965464,29739,1694,1
35118,7048,812736,1000000,31
35119,812736,7048,1660000,50
35120,76084,7048,17187,104
35121,91468,7048,3674,11
35122,25459,7048,25886,103
35123,25459,10974,4781,31
35124,10974,1452269,773,1
35125,10974,798387,79,1
35126,10974,356270,50931,44
35127,612279,10974,39601,40
35128,612279,8989,4215,18
35129,128279,10974,93632,19
35130,128279,10205,35700,28
35131,1452269,10974,38406,56
35132,1452269,15077,844,15
35133,798387,6999,57675,100
35134,356270,10974,16,1
35135,356270,48225,967,4
35136,356270,18909,24,1
35137,8989,305594,128,1
35138,8989,445319,1999,1
35139,1025421,8989,412,3
35140,679549,8989,519,1
35141,91932,8989,142,1
35142,228697,8989,2822,15
35143,1211405,8989,1468,4
35144,1211405,108672,5419,3
35145,882600,8989,6346,27
35146,882600,45712,6890,76
35147,369612,8989,116,2
35148,743771,8989,2128,15
35149,872874,8989,642,3
35150,1005703,8989,29,1
35151,1521785,8989,1998,16
35152,305594,8989,9985,39
35153,445319,13535,3251,6
35154,889700,108672,3489,1
35155,154183,920,1119,1
35156,602936,108672,1465,1
35157,1529682,108672,356,1
35158,1529682,268,57,1
35159,867823,108672,1100,1
35160,281790,108672,6000,2
35161,1597605,108672,149,1
35162,516268,108672,8222,2
35163,707064,42534,10,1
35164,1033420,42534,177,6
35165,1405287,42534,16,1
35166,969703,42534,26,1
35167,920,154183,14618,5
35168,693193,920,6216,3
35169,693193,14628,1551,1
35170,947508,14628,24,1
35171,947508,10576,3130,28
35172,1158322,14628,3535,2
35173,1158322,30469,4760,10
35174,655285,14628,440,2
35175,792616,14628,1201,1
35176,10576,347603,20811,9
35177,917025,10576,108334,139
35178,509603,10576,4447,2
35179,509603,16947,8727,1
35180,225469,10576,267851,195
35181,225469,65411,765,1
35182,1347052,10576,1510,2
35183,1347052,24720,20629,50
35184,1382124,10576,908,7
35185,355775,10576,2974,1
35186,355775,216,30128,2
35187,16947,471178,222,1
35188,16947,471127,82694,7
35189,16947,471143,196,1
35190,362455,1275,558,5
35191,54310,471143,457,1
35192,42345,471143,5957,7
35193,829273,42345,1148,2
35194,829273,40038,152,1
35195,322521,40038,110,1
35196,204501,40038,1796,2
35197,204501,33464,180,2
35198,743439,40038,1300,7
35199,743439,14348,1019,1
35200,743439,26633,1715,3
35201,538397,40038,140,1
35202,538397,71352,320,1
35203,538397,27847,8337,13
35204,538397,22130,1548,1
35205,538397,106239,5545,9
35206,33464,91816,42,1
35207,33464,164278,19,1
35208,33464,707327,83489,132
35209,33464,405717,9906,32
35210,33464,789011,610,3
35211,33464,36278,29125,24
35212,707327,33464,19275,13
35213,872767,33464,1815,18
35214,872767,2892,1929,1
35215,9860,33464,15,1
35216,1271666,33464,40,1
35217,789011,33464,13671,72
35218,789011,54406,78,1
35219,38384,164278,9,1
35220,38384,230811,537,1
35221,327379,38384,15426,9
35222,327379,3553,193,3
35223,3553,200703,50,1
35224,3553,136079,269,1
35225,3553,59048,4974,41
35226,200703,3553,101,2
35227,665343,3553,659,3
35228,1167431,3553,3436,6
35229,136079,30313,260,2
35230,181792,3553,751,2
35231,181792,21664,805,1
35232,20243,200703,525,1
35233,20243,944001,3708,3
35234,20243,13933,24068,53
35235,944001,20243,80312,34
35236,188804,20243,1725,16
35237,188804,6477,15609,40
35238,71339,20243,371,1
35239,1569180,6477,17527,31
35240,558428,6477,535,6
35241,154498,6477,290,2
35242,1081967,6477,22300,62
35243,1081967,130804,60,1
35244,160603,6477,6625,6
35245,160603,34136,1238,1
35246,160603,15590,105309,49
35247,129707,6477,197,1
35248,129707,72988,1455,3
35249,129707,3058,1049,1
35250,52993,6477,264,1
35251,52993,1568646,20582,1
35252,52993,1568644,228,4
35253,52993,1568656,11,1
35254,52993,270648,1661,3
35255,620106,130804,21078,9
35256,1405483,130804,19158,41
35257,334528,130804,1656,5
35258,688987,130804,1150,1
35259,91549,130804,225,2
35260,131718,7526,1993,6
35261,131718,34975,199,1
35262,47952,2338,529,1
35263,47952,2782,4040,8
35264,1623823,2338,2378,4
35265,1143774,2338,1692,9
35266,1143774,4086,271,1
35267,1478826,2338,1285000,32
35268,1578187,2338,399,1
35269,1594247,2338,799,1
35270,1478823,2338,15000,2
35271,634378,2338,184,1
35272,152680,17858,2902,1
35273,516444,17858,1510,3
35274,647879,17858,10093,5
35275,1486491,17858,304,1
35276,1100058,17858,1284,1
35277,1100058,7149,1213,3
35278,259980,17858,1427,1
35279,259980,35643,307,1
35280,1584362,17858,5604,1
35281,1336277,17858,883,1
35282,1336277,22763,67,1
35283,1347648,17858,14101,19
35284,7149,8407,1619,4
35285,7149,238522,3643,3
35286,7149,57968,45910,104
35287,8407,56423,1146,1
35288,238522,7149,162980,88
35289,238522,79720,265943,92
35290,932752,7149,10435,14
35291,932752,23241,2959,4
35292,23354,8407,2055,1
35293,23354,191671,100398,13
35294,23354,191686,133,1
35295,23354,191693,29659,2
35296,23354,191656,207,2
35297,23354,191702,999,1
35298,22107,8407,1473,3
35299,22107,46856,231,21
35300,22107,1211299,14000,1
35301,22107,1211287,24500,5
35302,1034,8407,2190,3
35303,1034,7533,219,1
35304,1034,550163,2669,1
35305,79720,12522,36666,24
35306,394858,79720,30366,41
35307,348120,79720,512231,208
35308,33341,12522,21385,17
35309,33341,215145,136,1
35310,33341,35510,7248,4
35311,33341,48196,95609,19
35312,33341,615646,48920,74
35313,33341,899175,125329,12
35314,33341,59048,471,1
35315,1740,12522,2898,1
35316,1740,9961,605,1
35317,2033,12522,6483,2
35318,2033,222192,20504,9
35319,2033,391793,1698,3
35320,2033,354732,56127,46
35321,2033,532777,2358,2
35322,2033,270124,7108,1
35323,2033,645817,41851,23
35324,2033,645803,74,1
35325,2033,9588,1221,3
35326,35510,28873,25,1
35327,657950,33341,4250,1
35328,48196,48197,13702,1
35329,615646,33341,365,4
35330,970819,33341,48512,1
35331,1046521,33341,1425,1
35332,899175,57351,1488,1
35333,61329,215145,12459,16
35334,61329,1317,2748,20
35335,61329,564392,4188,28
35336,61329,94635,556886,84
35337,1029265,36359,1882,9
35338,1029265,11396,4142,3
35339,676804,36359,10424,53
35340,1189443,36359,14913,3
35341,676808,10923,784,4
35342,270614,36359,2800,1
35343,958122,36359,7229,1
35344,218211,6334,79,1
35345,1226811,36359,2625,1
35346,239517,36359,7767,3
35347,269197,36359,25500,3
35348,1136589,36359,494,1
35349,1335205,36359,10786,2
35350,555616,36359,16706,1
35351,43964,721424,34000,1
35352,8411,54027,15054,7
35353,8411,22646,818757,120
35354,8411,55166,33410,17
35355,8411,16248,287138,243
35356,8411,10752,4362,2
35357,8411,4345,4142,8
35358,95450,54027,328310,156
35359,95450,95451,32185,1
35360,90760,32591,550,1
35361,26918,32591,40,1
35362,408600,19244,65,1
35363,41559,155890,107095,4
35364,41559,118051,1189,3
35365,408621,75815,92,1
35366,7728,503,100,1
35367,621955,155890,32335,1
35368,621955,6747,713,1
35369,1522106,54372,77163,52
35370,1066984,11536,616,1
35371,838403,11536,374,1
35372,563094,11536,10500,1
35373,1233347,11536,300,1
35374,537420,11536,108,1
35375,725539,11536,596,1
35376,83471,11536,1114,1
35377,1080165,11536,615,1
35378,62894,11536,1061,2
35379,463164,11536,592,1
35380,1123865,11536,11133,5
35381,654826,11536,843,1
35382,221119,11536,800,1
35383,360503,11536,2100,2
35384,47747,11536,655,1
35385,387603,11536,226,1
35386,387603,4969,24734,21
35387,12503,11536,4534,4
35388,1554927,11536,8332,4
35389,1554927,69241,9800,1
35390,1337480,11536,264,1
35391,43067,4154,4678,31
35392,43067,51613,55,1
35393,58230,4154,4073,23
35394,58230,57536,95560,38
35395,58230,28956,8231,14
35396,58230,475368,1045,3
35397,6430,4154,576,1
35398,9355,4154,8998,30
35399,9355,20659,40,1
35400,9355,39777,509,2
35401,9355,39822,532,1
35402,85035,4154,13794,17
35403,85035,916632,183440,16
35404,85035,571210,1853,16
35405,19555,4154,4558,18
35406,19555,239754,955,2
35407,5220,4154,3972,13
35408,35781,4154,3005,5
35409,35781,20039,416,1
35410,35781,68815,2548,10
35411,11803,4154,81,1
35412,11803,604526,290,1
35413,11803,718265,3525,31
35414,11803,28697,63,1
35415,18001,4154,886,2
35416,18001,390068,185,1
35417,21730,4154,6457,15
35418,7443,160812,15164,63
35419,7443,160836,96055,49
35420,379211,4154,8062,18
35421,51408,4154,18960,34
35422,51408,12380,175760,198
35423,51408,9362,323343,450
35424,51408,157797,96449,146
35425,51408,40110,272,2
35426,51408,28773,14183,8
35427,51408,28831,12605,33
35428,51408,138074,3367,10
35429,762671,571,1731,33
35430,762671,23882,471,1
35431,350742,571,1529,13
35432,1158475,571,652103,80
35433,1319049,609,68156,10
35434,1319049,4086,898,3
35435,9679,34126,588,3
35436,9679,187857,1657,1
35437,9679,582185,2299,1
35438,9679,608942,125,1
35439,229880,3190,123,1
35440,229880,6192,75134,117
35441,460361,3190,10572,78
35442,460361,10672,11022,3
35443,996561,3190,61494,62
35444,996561,91414,211485,128
35445,378599,3190,3547,3
35446,378599,91414,30784,33
35447,205303,3190,7694,29
35448,205303,17520,20976,4
35449,48898,85590,19471,2
35450,48898,29196,378402,136
35451,165929,49086,5264,21
35452,165929,8803,366609,677
35453,85423,29196,7596,2
35454,85423,55322,23216,6
35455,74516,85423,1245,1
35456,55322,309495,637246,29
35457,77159,55322,48252,32
35458,77159,27141,1203,1
35459,77159,118041,248440,21
35460,1060788,55322,5071,4
35461,1060788,2397,10889,37
35462,209038,78257,37893,89
35463,209038,29861,8130,12
35464,299351,62925,574,1
35465,208981,62925,106909,42
35466,665986,62925,870,1
35467,665986,8251,3290,3
35468,60771,42502,18,1
35469,80434,62925,70405,133
35470,111340,9795,2685317,703
35471,38201,9795,54645,133
35472,38201,900094,64526,46
35473,1111,9795,1201433,277
35474,1111,5462,156,2
35475,1111,12206,8071,36
35476,1111,402676,50052,24
35477,1111,366833,11757,38
35478,1111,1171698,32519,38
35479,133779,9795,187461,346
35480,133779,34003,2102,8
35481,133779,49904,35011,82
35482,133779,18220,985,5
35483,8366,9795,565550,267
35484,8366,1292227,4434,2
35485,8366,594203,830,1
35486,53392,9795,4453493,304
35487,53392,108387,11616,5
35488,53392,1223138,36000,4
35489,53392,108383,115095,8
35490,11967,9795,229803,172
35491,11967,63399,485,7
35492,11967,63240,76,2
35493,11967,63241,1000,2
35494,11967,63321,38,1
35495,11967,63338,6540,1
35496,11967,63310,45836,8
35497,35605,9795,410990,287
35498,35605,27411,106,1
35499,48362,9795,41391,114
35500,48362,51070,19836,34
35501,48362,12193,9382,38
35502,48362,219665,90,1
35503,48362,148575,124,1
35504,48362,1055884,1689,3
35505,48362,123432,14220,2
35506,48362,87847,41887,128
35507,48362,84130,140331,197
35508,48362,1557353,4018,24
35509,27446,900094,13466,7
35510,27446,802947,26035,25
35511,802947,27446,633,1
35512,802947,2511,2803,7
35513,553493,55777,114,6
35514,553493,3588,19,1
35515,3588,1361358,100,1
35516,3588,48161,556,1
35517,3588,1361371,564,1
35518,3588,1286080,39,1
35519,3588,1361370,1462,1
35520,3588,1361357,49,1
35521,372662,3588,2000,1
35522,372662,15648,1871,1
35523,175136,3588,38,2
35524,175136,13499,4353,16
35525,1139041,3588,1983,1
35526,48161,14874,977076,12
35527,1485926,3588,38,2
35528,1361371,3588,728,1
35529,1156219,3588,5000,1
35530,1372679,3588,1108,2
35531,295431,3588,2500,1
35532,1596879,15648,483,3
35533,86024,15648,8936,27
35534,86024,125292,69495,31
35535,839810,15648,84,1
35536,1525427,15648,153,4
35537,10514,15648,24,1
35538,10514,56215,29226,1
35539,10514,3547,26749,5
35540,1459251,15648,77,1
35541,336038,125292,1638,1
35542,136143,125292,761,4
35543,34571,7538,11,1
35544,5990,7538,412,12
35545,32921,7538,246,3
35546,45127,7538,3756,19
35547,45127,684932,938,8
35548,45127,55583,408,1
35549,317089,73365,20645,14
35550,317089,161674,8531,10
35551,1145286,7643,1732465,120
35552,1242820,7643,65824,8
35553,1442245,7643,7145,8
35554,1074784,7643,939,1
35555,979655,7643,200273,44
35556,419279,7643,1272,2
35557,1105811,7643,10952,26
35558,668783,7643,31687,25
35559,227111,7643,3235,3
35560,1528858,7643,6064,2
35561,26674,7643,3165,23
35562,26674,1720,1861,13
35563,26674,4855,60290,104
35564,26674,8983,1249,5
35565,26674,28880,32828,29
35566,252688,74746,178554,368
35567,1009518,13532,4834,23
35568,82576,10444,78,1
35569,388672,13532,14958,35
35570,239282,13532,24,2
35571,10444,99294,943,1
35572,299354,10444,51,1
35573,299354,10205,21904,32
35574,99294,106191,1609,2
35575,1280243,10444,47,1
35576,1023933,10444,81,2
35577,16577,10444,54,1
35578,1599394,10444,58,1
35579,181625,10205,2547,2
35580,297562,10205,8189,7
35581,267267,10205,133974,49
35582,267267,32783,3069,5
35583,710813,10205,2787,2
35584,710813,1984,132189,204
35585,1244219,10205,44,1
35586,550720,10205,671200,323
35587,450256,10205,19494,25
35588,450256,49086,14024,1
35589,978487,10205,2646,3
35590,168236,10205,811,1
35591,168236,38402,35590,19
35592,79377,148830,360,1
35593,544795,79377,1464,10
35594,544795,87098,1452472,14817
35595,544795,48798,26378,25
35596,87098,544795,11483,7
35597,409365,48798,11652,6
35598,409365,2749,19,1
35599,804922,2749,28585,42
35600,804922,3543,819,1
35601,243556,2749,13055,1
35602,243556,16647,714,3
35603,734056,2749,4401,5
35604,341403,3543,4196,1
35605,341403,5626,1209,1
35606,341403,159571,450,1
35607,341403,989,1728,12
35608,159571,18638,39,1
35609,30784,5626,88,1
35610,30784,105184,13700,4
35611,1571195,989,300,1
35612,1045891,54406,6588,21
35613,133724,54406,6933,19
35614,36910,54406,890,4
35615,36910,36253,13727,22
35616,146385,54406,5111,4
35617,171909,17288,12011,8
35618,380882,36910,23,1
35619,380882,8366,5136,19
35620,380882,24033,1120,7
35621,522645,36910,3931,11
35622,522645,33714,64352,229
35623,522645,15679,252932,523
35624,13473,36253,61768,58
35625,13473,232910,792,1
35626,13473,291789,9154,107
35627,67067,36253,226423,76
35628,67067,197405,14830,90
35629,67067,652846,17313,43
35630,67067,652856,810,6
35631,67067,6414,79,1
35632,67067,27554,39104,33
35633,67067,515304,7169,1
35634,67067,652839,6514,26
35635,67067,19578,29517,63
35636,67067,27506,32526,17
35637,79910,36253,27244,6
35638,79910,187103,2420,4
35639,79910,57711,1686,3
35640,412695,36253,272991,47
35641,412695,762294,1516199,77
35642,412695,552367,1059,1
35643,412695,1035545,4759,7
35644,15286,36253,320367,25
35645,15286,270656,404,1
35646,15286,270631,1991,1
35647,18491,18492,49,1
35648,24695,24888,241318,29
35649,24695,170687,4536,54
35650,24695,10619,124,1
35651,232910,3653,1613,9
35652,128186,13473,2003,4
35653,291789,255283,483,14
35654,3653,93036,7247,10
35655,3653,27208,742,1
35656,232153,3653,610,1
35657,232153,36729,77,1
35658,190733,3653,8705,15
35659,190733,4185,15836,74
35660,177765,3653,1253,4
35661,177765,9751,4014,6
35662,121745,3653,3115,10
35663,121745,30258,9237,86
35664,807932,3653,3858,12
35665,807932,39643,246,1
35666,1480511,3653,176,1
35667,808348,3653,3130,8
35668,388167,3653,2209,1
35669,388167,678,540,1
35670,36729,232153,256,2
35671,36729,581362,181,1
35672,581362,16958,244687,74
35673,16958,581362,914,1
35674,16958,466635,1442,1
35675,16958,389106,7109,1
35676,16958,581370,3017,4
35677,16958,581359,63460,3
35678,1489694,16958,7630,4
35679,226016,16958,111870,28
35680,466635,16958,1442,1
35681,1615953,16958,5116,3
35682,389106,16958,321740,71
35683,389106,22345,97445,39
35684,314508,16958,68726,42
35685,314508,22345,17545,1
35686,45758,16958,11099,4
35687,45758,799483,7500,1
35688,45758,702324,1404,2
35689,45758,157557,15427,10
35690,45758,1245563,89614,25
35691,45758,1421585,179375,20
35692,45758,1421582,10428,33
35693,45758,209981,2565,2
35694,45758,12146,26709,16
35695,1390276,16958,421859,276
35696,1390276,1189,344,2
35697,1390276,1648,15679,135
35698,581370,16958,608052,123
35699,69017,16958,12313,16
35700,581359,16958,185482,53
35701,1479569,16958,83,1
35702,516527,16958,190965,106
35703,516527,216,17502,11
35704,21485,14224,198,1
35705,21485,38554,330,2
35706,21485,287091,427,1
